V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
176.15396,168.1679,165.62949,158.62724,159.50949,157.95793,157.15288,155.05693,157.9865,158.08614,159.72469,160.98752,165.62764,171.62785,165.88708,172.82928,184.3109,176.83354,179.9295,182.34592,174.08835,179.27399,176.78883,177.22021,172.63144,165.24834,164.38425,167.27338,157.03146,157.37285,293.73154,153.35258,153.04698,158.35663,155.92973,158.11815,163.91263,165.85881,171.53706,227.66519,179.2182,184.69809,180.28607,175.7389,177.2639,232.26971,173.99353,171.17534
13968.462,13705.246,13227.437,12297.815,12700.371,12477.355,13111.085,12926.86,13305.451,13514.271,13909.254,14513.804,15098.376,15528.655,15170.777,15936.59,16748.09,15784.5625,15852.513,15946.208,14780.656,15081.18,14465.936,14275.517,13982.046,13118.028,12877.69,13903.717,12297.4375,13235.812,28733.768,12676.551,13041.727,13717.016,13426.409,14248.657,14439.362,15154.681,15291.999,22342.068,15900.949,16052.684,16023.046,15572.537,14991.149,21449.516,13927.549,13748.961
1289.6296,1246.0403,1189.9951,1119.6979,1146.6554,1115.6704,1153.9604,1102.1678,1136.1987,1116.125,1167.907,1207.7949,1243.1805,1300.613,1263.9713,1345.8833,1447.4425,1380.1013,1395.3372,1415.1357,1315.8335,1361.9532,1327.4869,1321.2046,1276.1095,1202.7128,1197.3322,1237.8394,1116.7585,1141.918,2455.582,1096.4403,1123.8048,1152.2808,1126.9585,1154.9346,1206.8378,1252.12,1292.535,1902.5635,1352.8506,1387.9655,1411.4846,1383.7301,1352.3274,1916.4597,1296.4945,1273.7507
53128.082,51642.645,49455.746,46228.496,47399.246,45969.2,47625.73,45833.492,47769.555,47508.39,49120.223,50929.223,52634.36,54938.49,53626.395,56750.56,60312.418,57485.793,57974.043,58499.367,54495.71,56515.543,54767.223,54488.824,52685.605,49638.15,49276.86,51270.797,46020.22,47652.664,100574.625,45859.523,46655.777,48414.633,47650.22,49086.164,51141.12,52885.477,54411.465,78964.195,56928.83,58268.934,58669.824,57123.85,56053.88,78301.17,53284.832,52383.426
29767.516,29025.082,28249.867,26140.14,27092.164,26778.203,27909.092,27754.662,28732.465,29217.842,30051.555,31194.662,32408.947,33391.652,32483.75,34239.883,35881.504,33731.69,33826.258,33974.668,31497.342,32150.662,30649.799,30246.11,29883.861,27866.62,27504.71,29871.303,26279.078,28437.176,61393.6,27164.156,28180.78,29594.846,29037.734,30750.324,31180.848,32703.488,33049.273,47843.695,34057.332,34379.023,33863.023,32978.3,31605.412,45708.91,29711.77,28949.31
2201.648,2164.9006,2092.3118,1932.8441,2013.8174,1995.825,2089.3667,2068.251,2158.5645,2190.638,2259.7493,2348.238,2441.8152,2508.2834,2455.9019,2571.9534,2672.1707,2518.67,2507.1968,2516.6724,2329.665,2377.341,2272.613,2228.653,2224.9224,2077.9143,2039.3528,2245.015,1944.947,2141.458,4551.6597,2053.0415,2114.1094,2222.7683,2175.836,2316.0813,2338.531,2463.032,2474.2798,3584.399,2533.773,2549.0603,2519.6633,2460.3718,2366.7742,3378.3672,2207.9434,2160.574
6442.5903,6310.5093,6087.654,5586.0386,5820.758,5708.881,6018.009,5955.0234,6311.8667,6373.499,6580.157,6858.9375,7197.9414,7435.1943,7261.149,7631.273,7964.8335,7462.2227,7417.5415,7452.5303,6884.18,7030.478,6667.355,6559.787,6540.6147,6028.3833,5949.8267,6545.89,5600.467,6235.4546,14024.936,5940.97,6082.6724,6473.5654,6337.293,6789.868,6874.82,7241.126,7301.375,10933.625,7497.5312,7566.748,7477.9077,7224.149,6978.9546,10259.744,6474.5645,6319.2876
15730.994,15264.964,14907.169,13864.123,14344.408,14190.187,14775.848,14736.353,15086.937,15408.533,15811.636,16414.645,16982.521,17505.625,16942.852,17913.982,18870.945,17716.068,17837.373,17936.922,16593.764,16929.652,16167.641,15971.015,15696.402,14700.383,14535.798,15723.978,13968.719,14942.848,32595.336,14256.737,14894.476,15567.675,15272.672,16130.286,16361.802,17133.354,17353.58,25123.168,17934.244,18147.387,17805.758,17358.377,16569.9,24219.816,15665.426,15234.572
638.5717,625.2471,622.5096,611.665,612.3983,613.1048,607.84454,606.1849,611.6956,610.0198,613.56665,613.03253,620.6956,632.6935,621.09216,631.77747,653.2284,637.69324,643.9929,648.5719,634.6076,642.86865,640.43256,641.2082,633.28986,622.3654,621.9031,625.24146,610.18896,608.00854,852.4248,603.3883,601.3925,610.8633,604.6969,610.30725,617.8904,620.4806,630.1221,726.9538,645.0733,653.37585,644.18115,636.3002,640.3098,735.60187,635.74677,632.1751
264.75165,261.25775,251.67308,229.5118,236.83269,238.81932,247.9136,245.69604,253.78296,255.56755,270.39264,276.27335,289.0596,301.35434,292.5589,309.8692,328.8261,306.7383,308.69678,309.65186,283.3217,291.77634,278.3064,274.07437,267.92532,249.73601,246.60263,269.58105,232.06366,253.45352,596.05615,237.62129,249.44289,264.23373,257.05817,271.21576,277.0881,291.97614,296.49518,452.65356,310.3288,312.64966,307.93622,299.14645,286.21057,432.85077,268.5364,259.93158
464.0833,484.1374,507.48053,470.14832,514.97656,550.52454,574.7678,605.07184,632.81506,672.5719,691.5781,694.6817,701.0598,709.9102,679.99603,662.0338,681.19995,599.4508,570.63074,577.0151,508.85382,499.60635,474.49908,448.3534,506.70535,490.3344,483.14618,614.71027,518.2928,644.8404,1505.345,609.47076,649.57227,661.8436,630.1195,704.69464,662.08844,702.61224,667.0937,1057.2642,647.2638,596.7811,574.12256,563.13226,515.0019,897.62317,487.3594,490.5915
2298.7754,2197.9333,2141.4927,2059.3962,2087.432,2028.1389,2045.8562,1988.1719,2051.4297,2056.1775,2063.5613,2105.7874,2150.0696,2221.6924,2168.9253,2252.5852,2383.4092,2305.1064,2330.624,2352.652,2240.702,2321.0286,2295.2773,2301.1372,2250.8677,2149.539,2149.3137,2192.148,2032.6913,2051.157,3592.9133,2011.4069,1976.1992,2048.2512,2025.4758,2052.8115,2122.9714,2160.3108,2226.852,2921.4233,2284.2356,2360.067,2342.356,2285.1055,2308.3225,2965.6052,2256.382,2232.064
18190.283,17690.5,17460.967,16545.867,16960.668,17053.838,17179.547,17343.168,17684.246,17979.133,18304.719,18779.7,19331.416,19936.713,19345.898,19980.676,21114.898,19679.947,20065.465,20086.848,18740.092,19000.701,18631.91,18521.242,18105.166,17162.18,17155.57,18203.145,16669.715,17388.229,36325.355,16929.69,17222.719,18020.307,17640.959,18607.236,18670.873,19333.176,19617.723,27574.95,20324.488,20512.363,19926.348,19426.098,18861.002,26632.012,18043.127,17695.674
1914.3167,1862.725,1805.5441,1673.9104,1730.3961,1718.4352,1774.804,1750.2942,1827.8362,1845.2439,1904.347,1959.1016,2037.5442,2101.337,2044.9502,2161.4294,2266.9814,2127.5767,2148.0967,2157.1765,1993.7477,2050.6003,1962.4186,1951.2933,1908.4635,1788.5946,1769.4702,1905.1558,1677.476,1795.5251,3856.016,1723.7678,1776.0631,1862.2955,1827.2102,1922.9556,1964.4226,2046.2885,2087.4238,3007.3042,2154.5137,2183.8784,2147.5225,2085.8096,2010.5029,2891.3481,1906.665,1858.8271
3996.7358,3810.9934,3673.7869,3452.199,3508.6648,3434.3086,3431.482,3280.2463,3378.0713,3316.4805,3431.8892,3488.1377,3593.9084,3811.686,3688.7844,3894.6028,4277.239,4071.1392,4164.4272,4218.852,3959.318,4132.094,4061.1902,4082.604,3901.4243,3689.6792,3704.4531,3775.4587,3429.865,3403.9673,7501.868,3263.6174,3279.794,3399.1343,3352.3596,3324.9248,3547.1875,3635.8252,3796.6777,5622.158,4034.5881,4193.425,4170.791,4097.1035,4093.4075,5829.5273,3992.28,3895.7354
5125.7163,5054.893,4899.1147,4580.817,4732.183,4708.063,4863.087,4818.013,4914.4805,4969.0605,5098.509,5282.182,5471.112,5619.7666,5493.819,5743.3975,6016.5117,5709.089,5730.977,5768.519,5388.344,5469.498,5304.4116,5234.472,5142.442,4852.165,4789.472,5116.9116,4627.4644,4890.032,10027.867,4699.823,4850.8804,5054.874,4954.692,5201.1313,5273.41,5510.2046,5558.165,7833.644,5744.279,5794.949,5768.466,5661.106,5441.084,7563.7856,5136.5366,5053.5796
113345.66,110809.35,108613.03,102376.64,104766.94,103942.414,106696.77,106281.625,108452.5,109943.21,111987.055,115502.78,119182.266,122453.55,119579.4,124743.47,130870.586,123774.2,125125.55,125596.59,117845.625,119886.04,116273.516,115490.32,112991.01,107218.016,106263.805,112150.89,102720.445,107366.33,212844.0,103866.28,106237.34,110771.26,109140.62,113883.86,115469.31,119715.72,121307.65,167504.14,125548.22,126792.88,125151.195,122302.98,118433.09,162681.28,112656.98,110801.695
104090.23,101760.29,99093.54,93488.25,95663.2,94337.625,97304.02,96141.664,97816.6,98569.88,100986.22,104438.89,107348.586,110367.46,107880.98,113066.664,118653.195,113281.984,114172.22,114866.766,107962.03,110081.65,106581.914,105885.84,103596.28,98303.586,97098.81,102214.76,93611.44,97397.375,190433.2,94119.01,96630.875,100155.555,98691.89,102264.125,104207.92,108235.93,109662.14,151043.5,113823.99,115139.625,114733.266,112536.336,109093.484,148092.28,103743.32,102376.83
96026.19,93869.02,91480.1,86430.336,88369.945,87162.375,89832.83,88819.26,90297.61,91003.07,93163.62,96299.445,98920.85,101651.45,99387.32,104079.5,109176.234,104284.7,105135.945,105754.89,99486.12,101404.1,98235.914,97635.664,95529.45,90734.81,89658.766,94273.86,86517.586,89910.71,174458.2,86943.984,89200.53,92417.3,91103.34,94324.79,96077.625,99713.51,101013.36,138584.5,104837.164,106019.99,105620.96,103614.4,100501.96,135952.25,95665.63,94439.65
5502.2964,5275.273,5028.2812,4786.932,4857.0073,4706.6865,4727.2183,4456.2173,4600.0376,4503.8857,4586.836,4687.252,4814.654,5117.2954,4973.914,5220.8555,5731.475,5483.8745,5588.056,5679.8643,5362.832,5625.8843,5563.0884,5610.8164,5384.153,5099.1763,5152.434,5174.67,4768.843,4700.988,9957.08,4503.804,4444.9917,4600.5293,4528.39,4472.089,4804.0234,4867.8945,5070.8164,7530.9424,5386.728,5584.899,5638.576,5543.4385,5609.68,7864.5283,5490.784,5408.49
42952.652,41366.4,40145.066,38400.812,38949.34,38028.258,38268.86,37199.246,37984.566,37994.527,38315.22,39220.316,40132.22,41536.05,40616.08,42251.008,44926.05,43493.047,44084.887,44434.207,42338.69,43755.63,43220.133,43264.895,42103.19,40096.445,40092.504,40860.32,38088.86,38256.15,69912.97,37223.17,37206.215,38211.637,37896.91,38081.07,39713.09,40397.125,41549.49,55718.746,43192.88,44420.402,44285.75,43631.26,43617.082,56787.797,42566.906,41956.3
1259.9004,1223.5166,1193.3871,1156.2599,1180.1709,1140.6654,1170.3898,1141.9623,1171.7008,1181.8328,1184.5359,1220.6766,1240.5052,1258.7722,1245.0972,1281.4648,1326.9453,1293.6035,1296.7153,1301.0796,1245.8812,1278.104,1261.7112,1258.0334,1244.0566,1195.5198,1190.9972,1221.3666,1144.3646,1175.0851,1854.1785,1160.0233,1145.7913,1175.8732,1167.507,1195.1315,1216.4083,1239.8962,1262.4872,1585.4153,1274.588,1303.55,1307.701,1282.0199,1278.728,1576.1445,1242.7015,1239.8927
23991.994,23324.354,22935.18,21631.098,22198.217,22092.389,22579.896,22632.0,23084.281,23530.686,23911.617,24650.13,25452.73,26061.596,25415.08,26438.395,27777.152,26097.738,26492.477,26532.236,24787.809,25206.104,24476.9,24351.453,23845.096,22517.594,22393.787,23800.594,21677.482,22749.795,46302.836,22065.85,22530.088,23545.77,23170.594,24339.227,24553.465,25456.814,25816.537,35959.984,26670.85,26951.346,26431.11,25743.242,24885.053,34788.22,23746.258,23310.098
1963.0374,1868.4805,1809.7689,1725.7251,1766.8899,1757.7609,1748.394,1730.1938,1776.161,1789.646,1810.3315,1855.3105,1895.3854,1966.5408,1920.1835,1980.0402,2117.43,2003.891,2073.0056,2059.2078,1916.702,1982.9841,1954.2075,1954.7861,1905.1626,1789.5642,1809.8585,1916.2594,1721.1224,1768.2135,3712.6392,1714.2507,1719.9088,1801.5615,1765.3715,1800.9302,1840.47,1918.0496,1966.1394,2804.0046,2031.4081,2100.0571,2029.6825,2014.471,1972.9872,2818.0996,1921.0361,1870.4047
2705.696,2542.4968,2491.861,2358.4482,2381.7175,2355.9778,2300.0786,2271.4512,2326.1443,2353.6465,2361.421,2369.291,2459.598,2581.392,2480.9185,2578.139,2818.13,2658.02,2739.522,2766.6606,2601.3293,2717.8735,2702.3186,2709.9817,2613.13,2478.4165,2486.203,2552.2336,2326.9775,2333.7708,5069.3506,2256.5022,2212.112,2334.5957,2281.6987,2318.5837,2429.095,2461.25,2569.656,3704.7915,2718.199,2838.0513,2725.7615,2643.3591,2697.0217,3806.0757,2639.9727,2591.733
113266.55,110732.71,108537.8,102305.42,104693.67,103870.07,106622.36,106208.516,108376.72,109867.27,111909.43,115422.7,119100.766,122370.59,119497.305,124657.83,130782.52,123688.516,125040.14,125511.15,117764.51,119803.81,116193.875,115411.7,112912.24,107143.48,106190.06,112072.39,102649.375,107291.78,212715.78,103793.09,106162.12,110693.93,109063.8,113804.75,115389.46,119632.805,121223.69,167396.94,125463.27,126707.36,125065.64,122218.5,118351.414,162576.19,112577.85,110725.16
1961.6841,1901.983,1846.0396,1752.6245,1789.7152,1740.6505,1804.3151,1737.9806,1777.9102,1757.3859,1807.4701,1857.3916,1908.1617,1987.0692,1927.6202,2032.2053,2155.921,2086.6882,2076.1355,2118.7231,2009.0536,2059.7258,2003.2327,1993.8585,1958.6511,1857.1198,1848.3484,1892.9103,1756.5684,1787.3384,3373.1255,1730.8215,1763.471,1800.9576,1771.7384,1807.875,1876.1926,1926.1206,1969.4902,2701.0479,2040.3354,2079.7017,2120.0046,2067.686,2036.2135,2710.7695,1969.8656,1944.5104
3409.3572,3271.767,3218.9314,3058.9238,3092.0754,3045.88,3031.203,2998.6016,3030.1333,3070.7346,3061.1628,3107.4873,3209.9941,3323.077,3227.0525,3356.785,3582.519,3443.775,3488.6594,3518.0188,3363.23,3472.9004,3423.4783,3426.2922,3332.783,3186.4175,3167.846,3233.2432,3037.8186,3054.9785,5784.9033,2969.2346,2948.255,3065.0703,3046.465,3055.309,3198.3252,3226.9324,3322.1287,4484.4844,3477.2432,3573.0237,3499.5957,3428.3662,3440.9963,4557.522,3366.4492,3312.492
3601.161,3528.527,3386.4995,3168.4768,3262.7432,3195.6826,3341.8877,3287.2097,3393.402,3418.6033,3515.957,3668.765,3813.7373,3941.4565,3844.4773,4032.6,4251.794,4027.4976,4050.7593,4083.1997,3794.3557,3876.4631,3717.1758,3689.9307,3606.3723,3368.6304,3321.986,3548.417,3164.1294,3371.676,7321.1436,3221.316,3306.635,3479.7832,3408.3562,3601.0881,3664.3738,3821.5479,3879.1404,5674.214,4050.4204,4108.0845,4098.8076,3976.568,3854.2275,5490.286,3602.5876,3547.8855
3420.7917,3366.2673,3244.6143,3040.933,3133.0564,3084.5686,3209.8994,3172.694,3266.3638,3298.0288,3380.2126,3520.5996,3657.5618,3763.2449,3674.2056,3846.5703,4036.2808,3820.9233,3837.3516,3865.7954,3600.567,3668.8667,3533.3625,3499.752,3427.8142,3216.9446,3172.4326,3389.4092,3041.186,3241.0427,6831.689,3110.3027,3183.2607,3345.8088,3275.3298,3462.9307,3513.3552,3657.2837,3700.9143,5324.9297,3852.956,3895.0972,3884.9224,3773.1895,3651.3984,5126.793,3421.8628,3379.9116
1057.2638,1027.7969,1000.6045,954.48816,972.4688,956.9124,962.449,949.3937,962.0383,966.1344,975.8027,999.72485,1027.7833,1054.0883,1033.6833,1069.02,1128.4663,1087.7064,1102.0923,1103.7296,1056.1802,1083.7499,1064.7561,1065.5065,1036.2336,991.1606,992.53613,1018.91876,950.23486,967.61365,1749.7141,940.3842,948.30597,971.6869,965.64404,976.61865,1011.14734,1031.8439,1053.3876,1399.0139,1089.7681,1111.7864,1104.2523,1090.5552,1075.8284,1404.0322,1051.544,1034.9934
35102.88,34474.605,33496.625,31439.111,32209.057,31673.66,32901.32,32465.934,33290.9,33546.05,34417.508,35700.863,36845.695,38052.742,37104.85,38932.383,40826.383,38823.05,38945.72,39259.18,36876.156,37560.71,36232.023,35910.637,35146.406,33297.75,32865.527,34688.324,31510.201,33171.703,66324.92,31897.117,32736.672,34098.137,33534.03,35054.88,35707.234,37093.305,37568.992,52513.156,39007.285,39392.48,39272.617,38301.426,37193.062,50965.586,35117.4,34603.33
157.83958,154.22018,145.83545,129.52426,137.26651,137.15353,144.51117,143.46854,153.284,155.78912,164.99702,170.10208,181.60489,189.55844,183.56856,195.66289,208.6244,189.97636,191.47661,191.08772,169.59122,177.1502,165.55746,161.90091,159.2146,144.80457,142.18753,163.12564,131.39053,151.07315,416.63733,139.38931,145.5701,158.52318,153.10776,166.38208,170.12474,181.96553,185.1932,308.4787,192.87749,196.61,190.35744,182.9098,172.65666,289.08295,158.8315,153.17856
34443.7,33831.96,32879.664,30881.482,31630.998,31110.734,32304.844,31886.037,32686.582,32943.316,33782.74,35037.52,36152.75,37324.203,36404.03,38174.785,40019.914,38064.777,38186.68,38489.656,36166.35,36829.926,35541.67,35226.465,34482.1,32682.049,32263.541,34041.21,30949.793,32572.553,64874.89,31330.121,32143.557,33474.86,32924.445,34411.836,35040.44,36389.715,36850.273,51411.61,38251.344,38623.19,38502.87,37557.54,36476.277,49895.895,34452.023,33953.785
4833.619,4645.834,4445.4043,4245.259,4314.5317,4161.907,4206.9414,3994.371,4082.7295,3980.7632,4056.9429,4182.4473,4296.0034,4558.564,4408.0044,4626.6064,5093.876,4891.252,4963.807,5076.3823,4810.9375,4983.321,4920.215,4954.932,4764.533,4494.134,4529.037,4527.343,4248.426,4167.5464,8932.392,4008.6543,3987.564,4092.6155,4022.6663,4021.499,4263.7715,4327.3887,4492.6826,6682.28,4787.549,4944.325,5039.877,4933.8994,4966.7905,6956.964,4844.6353,4797.3984
16466.557,15869.304,15278.609,14606.0205,14837.174,14389.093,14603.388,13946.78,14248.029,13929.466,14230.229,14672.146,15016.299,15787.132,15316.314,16081.6045,17455.438,16838.773,17015.521,17343.332,16483.342,16988.223,16739.268,16815.172,16255.728,15404.423,15482.528,15562.646,14618.201,14430.818,29041.281,13968.683,13994.365,14306.155,14109.008,14148.417,14865.969,15150.048,15653.352,22313.291,16482.338,16944.85,17246.717,16926.43,16914.89,23038.232,16480.352,16321.895
36241.305,35325.26,34133.926,32283.828,33020.617,32248.908,33360.785,32483.615,33289.723,33137.395,34144.34,35368.996,36312.26,37590.758,36652.66,38598.145,40776.656,39106.66,39274.207,39722.336,37435.027,38306.125,37230.746,36985.395,36066.16,34217.633,33912.047,35219.402,32280.691,33268.555,64705.11,32184.523,32990.344,33831.223,33261.387,34354.42,35336.8,36535.117,37325.316,51613.53,38714.617,39401.277,39710.75,38956.4,38018.95,51174.824,36359.977,35848.793
396.32935,388.72015,377.88446,345.55,354.10577,355.36392,370.71375,367.48138,377.7007,383.5628,400.09863,411.81256,430.7187,449.20248,435.59436,460.33026,489.91702,457.0509,458.29718,461.99408,426.2885,434.56067,415.57175,409.99423,401.34387,374.15585,365.963,397.29602,348.43655,375.53577,876.8971,356.85074,370.26547,392.70685,385.1304,406.33057,413.39212,436.057,442.45282,664.8899,462.8481,466.09897,458.6427,445.61063,427.5368,638.268,398.8209,388.5771
2536.9644,2479.8213,2423.8418,2278.1353,2358.4773,2315.666,2390.9526,2393.4888,2490.9048,2521.7554,2551.6343,2657.341,2751.342,2822.3228,2756.1655,2869.519,2972.37,2810.595,2812.8313,2818.17,2654.8237,2689.1145,2590.8994,2562.3188,2552.464,2386.8716,2378.3503,2551.7441,2284.8352,2459.5718,4839.902,2377.377,2424.0398,2540.366,2496.6326,2642.223,2661.3633,2774.5244,2785.1482,3863.9023,2835.1702,2851.386,2815.8774,2753.7893,2666.8738,3670.101,2526.4893,2470.0198
2022.472,1942.6803,1866.8855,1782.5558,1834.4065,1776.3896,1819.4034,1726.7079,1778.8342,1729.1318,1783.2018,1849.1243,1881.1954,1976.8298,1915.891,2009.3212,2185.6177,2092.453,2111.5422,2159.5745,2034.2983,2090.4219,2057.1873,2060.3125,1995.2463,1881.6229,1909.0096,1937.266,1799.4113,1789.7433,3633.7715,1729.997,1767.3455,1785.4983,1744.7897,1778.7249,1849.4642,1890.2208,1955.3755,2792.459,2042.0673,2095.4285,2147.3398,2104.109,2078.325,2858.2163,2022.3575,2000.9949
