V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2459.2122,2460.0203,2474.954,2482.2166,2481.742,2486.4275,2477.148,2486.1965,2499.0876,2514.6978,2537.4973,2550.1921,2550.8113,2542.0994
2265.289,2255.0015,2247.5664,2262.2004,2287.6213,2317.5017,2358.187,2384.8792,2414.0166,2417.203,2426.0024,2425.8157,2413.6033,2406.4248
2470.3606,2438.1882,2373.769,2320.2104,2258.7327,2222.7393,2146.0117,2081.8926,2029.4733,2000.7941,2007.1597,2018.0112,2064.7173,2128.9395
3869.837,3858.9514,3843.6206,3820.0051,3784.9827,3792.5435,3761.968,3745.9158,3737.1077,3738.268,3742.197,3740.5713,3759.5093,3762.9136
6257.6,6095.2065,5880.346,5743.2197,5680.4565,5679.436,5647.9077,5621.783,5611.254,5532.844,5550.769,5571.7656,5588.3955,5642.129
7074.7686,7092.236,7083.4077,7119.992,7070.57,7156.131,7099.3833,7130.247,7101.649,7092.0684,7143.401,7148.6343,7185.024,7192.3403
1134.0662,1137.0216,1140.1539,1142.6555,1137.9066,1139.0608,1135.3954,1135.5175,1134.7156,1135.2662,1135.7607,1132.2765,1131.0122,1132.5042
8583.579,8595.92,8596.109,8591.009,8609.43,8609.539,8608.692,8624.433,8628.7705,8625.71,8624.303,8625.612,8635.099,8633.191
1121.0201,1120.314,1120.5135,1120.3947,1119.8372,1120.5085,1119.8086,1119.0394,1118.1353,1117.5519,1117.2096,1116.6348,1116.5991,1116.5719
10224.998,10262.596,10256.952,10298.981,10321.19,10349.005,10371.1875,10378.744,10383.307,10376.676,10385.484,10383.3545,10380.982,10377.804
1013.4975,1014.6439,1015.77856,1015.28357,1016.38745,1015.6975,1015.6867,1018.4111,1021.8108,1023.86273,1025.0703,1025.7439,1026.1475,1025.3148
10550.863,10590.15,10631.499,10659.663,10627.26,10640.741,10612.496,10621.124,10622.241,10633.949,10631.339,10595.191,10587.828,10601.182
11152.29,11185.099,11220.504,11249.747,11214.26,11224.143,11194.74,11200.98,11198.157,11202.244,11202.199,11169.531,11155.582,11169.377
9994.193,10031.457,10048.403,10073.532,10087.019,10125.399,10131.961,10160.58,10180.945,10194.431,10219.776,10217.187,10218.833,10216.091
1030.531,1034.2007,1035.105,1037.951,1039.1714,1042.272,1042.6584,1044.3802,1044.9581,1045.3414,1046.9379,1046.7126,1046.8683,1047.0614
2925.992,2943.4932,2953.8677,2956.9644,2970.5112,2973.9543,2968.3425,2987.407,3001.061,3012.0972,3010.064,3011.7605,3019.7793,3014.603
1105.351,1104.8326,1104.9226,1104.9402,1104.7112,1105.134,1104.8984,1104.1882,1103.5818,1103.3247,1102.6145,1101.8735,1101.8484,1101.86
2812.3267,2808.9944,2803.9255,2794.8281,2786.8235,2786.2908,2774.7612,2771.3318,2770.4714,2770.06,2775.7012,2776.8184,2778.739,2779.8955
1076.9652,1078.0664,1078.6239,1079.594,1081.5032,1081.9043,1081.9802,1083.5283,1083.4358,1082.5157,1081.662,1081.0281,1080.8563,1079.6519
10502.342,10493.405,10492.147,10491.963,10492.893,10494.628,10493.512,10491.483,10488.739,10489.711,10484.727,10479.359,10481.386,10481.055
1727.1381,1734.2885,1741.654,1743.9667,1742.5537,1743.8795,1741.7136,1742.2426,1742.9493,1744.8931,1743.2007,1741.0632,1740.7628,1740.6841
1685.1117,1689.1227,1693.9354,1695.3945,1695.6312,1696.7227,1695.783,1698.576,1701.4092,1704.2201,1701.4896,1699.6735,1700.1938,1699.4103
4914.5293,4914.032,4906.262,4902.91,4879.4585,4900.9775,4881.8657,4880.4014,4876.6177,4871.7476,4874.4795,4866.4336,4864.573,4857.97
4089.2393,4102.571,4118.806,4121.2993,4112.956,4115.249,4105.607,4089.0684,4070.58,4054.8987,4048.961,4041.6511,4036.979,4031.7964
3587.5498,3579.696,3561.8923,3568.5017,3573.466,3585.0452,3617.1145,3652.8074,3689.6384,3710.7542,3715.493,3705.7642,3685.5808,3653.2646
5705.698,5734.939,5757.628,5754.7534,5772.7915,5788.2627,5800.581,5824.611,5862.5464,5889.0566,5897.325,5891.542,5887.797,5880.8438
4685.7373,4678.749,4664.481,4660.829,4643.372,4656.5405,4639.696,4627.8687,4614.8438,4599.621,4597.3906,4595.032,4603.961,4612.754
1038.9972,1037.4178,1018.1106,1010.7588,993.03925,1013.49084,1000.18365,1000.3736,1006.75397,1003.6045,1023.10266,1029.565,1045.3514,1055.8208
3548.4705,3554.247,3540.534,3533.2104,3543.4932,3535.5847,3548.5369,3540.9036,3531.5925,3507.9907,3490.544,3471.9058,3459.4268,3442.9348
1425.06,1440.2133,1458.3688,1463.5908,1467.4032,1475.4304,1476.7241,1482.7,1490.5558,1492.5105,1496.6334,1495.3556,1487.3104,1481.4213
5194.6714,5251.1104,5313.0435,5364.313,5425.3384,5487.939,5546.49,5585.303,5626.1875,5649.687,5649.7,5625.8496,5595.09,5584.9595
5481.616,5467.373,5447.449,5431.4375,5415.062,5396.662,5375.392,5366.0513,5372.8965,5391.317,5423.912,5450.0986,5482.367,5503.1523
3958.5034,3955.742,3954.7537,3958.7542,3965.5818,3973.3044,3988.865,4005.1997,4018.6372,4029.045,4027.6855,4024.5886,4021.2676,4013.4495
3965.7678,3971.7107,3978.3645,3994.8755,4006.6226,4018.8105,4031.0295,4029.6245,4030.43,4028.636,4020.7017,4005.7524,3994.866,3987.4307
2529.4058,2534.6792,2538.6663,2541.6543,2544.4314,2544.019,2545.1824,2550.2004,2553.0232,2552.5835,2548.428,2547.3645,2546.9585,2544.5698
1930.6261,1938.145,1946.2241,1948.7449,1948.1051,1949.7042,1948.1329,1949.2549,1951.0734,1952.9204,1951.1213,1948.614,1948.132,1947.2357
1021.0438,1023.6543,1026.8826,1028.3351,1029.4789,1030.0142,1031.1521,1034.6099,1038.1925,1040.0875,1041.0477,1041.6394,1040.3785,1039.4307
1667.2177,1667.3239,1669.9817,1673.0292,1674.9438,1676.6382,1676.827,1676.296,1674.0125,1671.3081,1669.0471,1665.9323,1662.9989,1663.5001
1641.6716,1642.011,1641.8446,1640.9246,1642.4138,1640.4636,1640.0349,1641.9402,1644.9277,1648.5553,1650.5624,1653.0358,1655.7462,1655.6569
1810.9897,1812.5735,1810.5258,1813.0107,1808.3016,1814.8055,1811.352,1811.3158,1810.4061,1810.5123,1814.4165,1815.3148,1816.1127,1815.1318
1938.377,1936.6147,1935.0773,1931.687,1927.5203,1928.9602,1923.7559,1923.9761,1924.615,1925.3317,1927.9435,1927.3861,1927.0471,1926.8923
3213.5166,3224.5364,3234.5427,3232.046,3235.8735,3231.534,3216.6074,3227.937,3227.0972,3232.7214,3234.689,3241.4211,3253.408,3250.3943
9913.931,9957.147,10008.706,10043.256,10057.262,10081.33,10092.345,10118.578,10142.66,10153.304,10154.043,10152.814,10136.355,10131.905
2497.9932,2504.7046,2508.351,2518.5352,2521.8088,2526.3552,2529.2002,2531.3618,2529.031,2526.0525,2527.8809,2525.7942,2522.762,2522.0378
1561.779,1565.5216,1567.4224,1568.67,1572.2141,1571.7021,1572.4797,1576.648,1579.1152,1578.7909,1576.5754,1576.4797,1576.9633,1574.3844
1115.229,1118.5098,1122.0504,1124.9747,1121.4259,1122.4143,1119.474,1120.098,1119.8158,1120.2244,1120.22,1116.9531,1115.5582,1116.9377
2947.3909,2963.1843,2972.1167,2975.4397,2987.6543,2990.619,2985.77,3002.476,3014.1306,3023.7195,3021.627,3024.1165,3031.2107,3026.0754
1731.1124,1731.9652,1733.5067,1732.4208,1734.4022,1734.8627,1734.65,1735.5214,1737.8525,1739.3107,1740.3301,1740.751,1743.0271,1744.3739
6386.9253,6491.814,6519.7646,6539.0073,6646.355,6649.9883,6610.5884,6732.547,6795.8433,6824.569,6838.198,6864.796,6899.4995,6874.468
7171.8857,7197.945,7231.5503,7251.7563,7265.0493,7285.0703,7260.443,7273.0664,7274.914,7276.2417,7300.12,7286.6855,7293.4395,7308.971
2163.235,2156.9983,2155.687,2144.4783,2124.208,2134.9348,2113.8823,2111.2053,2109.382,2100.83,2102.7964,2090.8174,2079.5059,2070.5217
2266.144,2259.4775,2258.235,2246.324,2222.3047,2236.4692,2212.569,2209.7869,2207.601,2197.0986,2199.42,2186.0845,2173.4292,2162.3293
2047.7402,2044.3284,2045.2621,2039.7585,2024.3872,2031.612,2016.216,2013.467,2011.0759,2007.3857,2008.6786,1999.0793,1992.1465,1988.5946
2060.8643,2058.3118,2059.057,2053.7825,2038.811,2046.5554,2031.9203,2029.7577,2028.0553,2024.7802,2026.5872,2017.559,2011.0902,2007.5658
2055.5288,2049.8872,2050.0498,2041.9604,2025.2793,2032.2717,2014.8552,2011.2347,2008.4453,2002.6775,2003.4208,1992.2747,1983.498,1978.3757
2080.1052,2077.8733,2078.184,2072.9158,2058.4055,2066.226,2052.0667,2050.1936,2048.868,2045.9863,2048.013,2039.4277,2033.0208,2029.4677
2345.1675,2337.5903,2338.8418,2328.5369,2302.7844,2320.829,2294.638,2292.2534,2288.3303,2275.8428,2278.7349,2263.7334,2248.9436,2236.0977
2154.2075,2149.5063,2145.6702,2140.0796,2126.562,2135.7808,2122.9902,2120.902,2119.286,2115.5596,2116.2217,2107.322,2101.6045,2098.1467
2129.184,2125.11,2122.1091,2116.5981,2103.0745,2111.747,2098.891,2096.8538,2095.4028,2091.8796,2092.8713,2084.1436,2078.2842,2074.9402
2046.6283,2042.0154,2042.735,2036.0549,2019.9834,2026.7634,2010.3372,2006.9042,2004.0461,1999.5422,2000.3555,1989.8765,1982.1102,1978.0992
2104.8774,2101.8616,2100.6018,2095.3857,2081.6353,2089.845,2076.53,2074.71,2073.3853,2070.1675,2071.6663,2063.111,2056.969,2053.3489
1922.072,1914.4623,1912.9773,1907.7982,1888.8662,1904.451,1889.0316,1883.528,1877.6343,1868.5272,1866.2162,1856.0986,1849.3341,1842.1426
9647.081,9593.484,9532.916,9510.488,9493.907,9496.964,9463.512,9457.2,9444.328,9420.699,9425.925,9411.609,9412.502,9411.379
928.16534,923.257,919.8356,918.537,913.74115,921.56525,917.52167,916.28204,913.8153,910.745,910.09784,907.3131,905.8758,902.4057
12070.863,12035.167,12022.625,12004.645,11981.928,12021.776,11976.606,11952.5625,11909.368,11873.1,11861.898,11821.639,11785.495,11775.486
1633.1768,1628.6775,1626.6678,1624.3826,1622.3853,1627.0879,1621.7272,1618.2202,1612.3595,1607.3076,1605.1661,1599.6375,1594.7495,1593.6735
7229.388,7245.0186,7275.605,7277.944,7282.1387,7277.9316,7268.383,7270.465,7262.7007,7255.7397,7237.192,7207.2188,7173.487,7154.6523
9174.838,9168.91,9163.906,9160.038,9165.547,9163.316,9163.429,9163.462,9165.361,9167.234,9173.683,9172.458,9174.27,9175.709
11048.168,11054.965,11059.334,11054.632,11084.896,11103.494,11106.33,11124.979,11143.677,11175.175,11212.713,11237.081,11259.061,11251.734
966.28784,968.6281,970.294,970.6042,973.5536,974.002,972.5707,975.31104,977.9316,979.9342,981.6433,982.2405,984.229,983.88525
958.0045,960.6614,962.376,962.8185,965.8602,966.02325,964.5309,967.6912,970.1006,972.0776,973.58856,974.2107,976.1122,975.6807
1312.9397,1310.0105,1305.6426,1302.0192,1300.4534,1296.8213,1295.0553,1293.6554,1291.7903,1290.8829,1289.9377,1291.7498,1294.2244,1298.9357
1259.458,1256.746,1252.9363,1249.5828,1248.1567,1244.8911,1243.5353,1242.0834,1240.218,1239.3938,1238.3456,1239.8541,1242.3062,1246.8264
1331.1375,1328.1534,1323.6462,1319.9408,1318.3448,1314.6383,1312.7483,1311.3512,1309.528,1308.611,1307.7092,1309.5895,1312.0656,1316.829
9285.794,9337.537,9425.962,9474.606,9498.732,9513.373,9481.226,9520.266,9524.56,9532.893,9511.232,9484.604,9459.828,9415.412
7000.9785,7046.7007,7123.959,7167.989,7183.315,7196.0664,7173.7183,7187.9414,7182.033,7173.6777,7152.333,7121.86,7093.7515,7063.4854
7511.4033,7558.9277,7640.207,7686.1616,7703.3584,7717.0884,7692.6055,7711.952,7708.141,7701.936,7679.839,7649.805,7620.995,7586.8096
6251.2085,6138.117,6029.5107,5944.5107,5932.084,5936.56,5846.0317,5850.7495,5821.0205,5782.823,5807.832,5800.7183,5806.538,5777.6333
8267.874,8315.017,8399.793,8472.573,8506.24,8559.409,8565.578,8550.306,8515.166,8465.943,8447.319,8424.153,8373.96,8320.876
7177.6226,7047.755,6923.058,6825.4697,6811.2144,6816.348,6712.416,6717.838,6683.711,6639.8696,6668.584,6660.4087,6667.0825,6633.893
1307.3656,1302.8579,1294.9612,1291.6384,1288.1937,1292.4999,1291.114,1292.4492,1293.016,1292.197,1293.1599,1292.3771,1293.902,1295.848
9130.064,9175.304,9200.539,9211.467,9196.793,9177.358,9158.009,9129.572,9077.045,9026.915,8975.073,8926.864,8877.614,8856.462
9072.003,9116.962,9142.054,9152.902,9138.307,9118.994,9099.776,9071.519,9019.325,8969.524,8918.006,8870.091,8821.15,8800.134
5257.9385,5285.7266,5325.815,5343.4624,5352.1836,5354.4043,5338.2495,5347.8687,5346.594,5345.701,5344.907,5340.7705,5329.29,5312.209
6951.384,6983.2383,7031.657,7052.05,7066.5747,7069.182,7047.606,7070.1406,7073.7417,7079.022,7079.4673,7076.9355,7066.491,7039.5845
5637.934,5667.093,5709.623,5727.9375,5737.674,5739.9224,5722.437,5734.873,5734.4644,5734.6387,5733.973,5730.0483,5718.058,5698.49
9255.245,9199.107,9137.655,9113.813,9095.7295,9099.549,9064.809,9058.697,9045.21,9022.525,9028.09,9013.673,9013.509,9010.699
1084.0841,1079.9843,1075.017,1073.4078,1072.4803,1072.6273,1070.0803,1069.5459,1068.5764,1066.4854,1066.9432,1065.7721,1066.2659,1066.7201
634.7231,636.558,638.2597,638.6423,637.91547,637.68445,634.9409,634.49817,633.6621,633.8978,633.21106,633.4938,634.53235,635.2728
947.7632,945.19604,939.42786,937.80835,933.5129,938.3636,933.43097,932.3344,929.79205,927.86206,930.79205,934.10815,937.9805,938.615
10661.064,10607.47,10571.767,10549.141,10530.027,10558.671,10529.991,10521.063,10505.594,10480.813,10467.337,10435.446,10421.533,10411.331
1643.377,1610.1772,1581.2664,1566.2748,1556.8607,1561.4065,1543.5518,1541.1725,1533.817,1527.4563,1524.8961,1517.5157,1522.285,1516.8184
9078.82,8788.771,8721.384,8937.456,9106.551,9332.734,9419.3125,9444.149,9451.137,9233.086,9017.236,8644.328,8472.166,8306.489
5873.171,5889.292,5937.184,5962.267,5956.694,5981.4355,5954.5,5945.2583,5918.643,5896.239,5894.877,5873.423,5849.42,5832.966
10283.201,10122.666,9973.199,9876.9,9856.908,9905.702,9810.577,9764.595,9732.701,9686.098,9659.856,9654.459,9695.174,9646.893
11009.131,11007.998,11003.365,10994.639,10991.204,11000.556,10998.725,11001.019,10998.926,10998.94,11005.226,10997.725,10998.771,11012.291
8090.7856,8153.41,8202.111,8222.161,8272.115,8285.845,8252.823,8316.889,8350.72,8376.174,8354.214,8344.795,8348.251,8324.225
924.6005,930.93317,927.49756,921.09485,923.6044,927.59937,934.1665,945.71533,942.22784,938.02563,944.9635,940.56793,945.7108,965.4862
8095.6206,8201.309,8278.082,8255.101,8171.3936,8088.9443,7997.3135,7936.133,7939.8384,7985.1924,8041.446,8037.219,8092.7607,8162.6567
2899.1885,3019.2432,3053.2764,3084.5334,3151.9949,3156.309,3125.2114,3244.4922,3296.289,3309.7659,3307.5884,3340.7666,3386.3381,3326.0354
3324.6987,3485.5696,3802.8062,3884.6865,3915.8281,3898.7097,3796.0356,3746.8281,3676.8804,3620.3594,3618.533,3498.1143,3322.7417,3289.056
3003.229,3138.5146,3270.115,3355.9111,3492.2307,3536.964,3407.2285,3590.6433,3609.5144,3701.4104,3782.7505,3855.434,3859.028,3730.22
7200.7285,7246.0537,7291.967,7307.8306,7359.667,7376.585,7342.0625,7397.7173,7422.427,7433.1064,7428.866,7416.783,7427.2627,7386.69
4597.2783,4657.065,4706.853,4720.368,4763.1235,4784.142,4760.369,4816.2534,4852.435,4878.341,4855.1187,4845.6816,4850.2246,4830.5244
1167.0339,1167.4297,1166.86,1167.5643,1165.445,1168.8497,1167.5698,1168.3629,1168.2535,1167.6637,1169.5884,1169.4333,1169.3174,1168.05
1272.2458,1272.1108,1271.1573,1271.6097,1268.8517,1272.7666,1271.1088,1271.6884,1271.3458,1270.5138,1272.3324,1272.1041,1271.9712,1270.4232
1248.915,1248.8892,1248.0242,1248.5312,1245.9171,1249.7134,1248.1572,1248.7808,1248.4939,1247.7175,1249.5564,1249.3456,1249.2155,1247.7291
6485.137,6479.665,6453.9673,6451.3315,6411.2266,6438.1074,6411.1196,6390.402,6372.0537,6355.561,6347.6167,6338.896,6352.549,6359.4805
8125.3384,8117.054,8082.8105,8077.886,8023.3496,8060.7363,8022.894,7996.81,7973.1562,7952.4023,7943.9556,7933.1343,7950.1733,7957.1704
353.58652,355.5047,356.6605,357.3933,359.13013,359.50012,358.14398,360.50436,361.6654,363.10086,363.76294,364.46463,365.72888,365.5557
587.05,584.2566,581.0931,583.0858,581.606,592.06946,592.54956,596.95593,596.55585,594.3124,596.28595,594.1471,591.75714,589.107
12432.487,12448.8,12467.474,12466.862,12470.437,12469.454,12449.878,12459.427,12465.577,12478.141,12483.535,12469.842,12462.311,12455.869
9841.985,9790.529,9728.562,9747.663,9782.096,9815.458,9876.185,9932.166,10000.782,10025.638,10035.757,10007.194,10002.048,9972.21
1516.5297,1516.1659,1516.0093,1516.6807,1514.8751,1517.3248,1514.6808,1516.5991,1515.2673,1514.9927,1517.1106,1516.9574,1515.7736,1514.2894
6371.203,6369.452,6368.751,6371.6943,6364.905,6374.664,6364.3086,6372.2646,6366.783,6365.494,6373.743,6372.861,6367.6235,6361.3335
7344.0723,7250.354,7186.8794,7147.106,7131.2734,7163.734,7159.9224,7186.924,7194.47,7200.2734,7232.0947,7234.4023,7253.9785,7255.466
10461.331,10327.846,10237.434,10180.785,10158.238,10204.48,10199.044,10237.507,10248.246,10256.493,10301.813,10305.091,10332.977,10335.103
10124.846,10131.575,10157.915,10203.596,10204.914,10259.12,10242.799,10176.791,10102.92,10004.644,9928.915,9830.118,9798.345,9792.701
13394.291,13379.982,13366.433,13366.328,13367.8545,13378.208,13383.134,13378.635,13379.159,13384.969,13398.357,13389.764,13397.924,13408.155
20228.611,20257.875,20335.018,20371.266,20303.812,20358.377,20330.691,20163.357,19935.38,19666.258,19336.268,19124.22,18987.086,18959.432
24741.451,24747.223,24768.432,24810.643,24838.158,24891.578,24882.188,24900.271,24876.977,24876.303,24903.68,24918.586,24930.742,24937.854
1224.0779,1218.7155,1214.5599,1214.469,1215.9939,1218.0819,1222.6602,1225.5504,1227.2888,1231.1584,1233.8264,1236.7179,1237.622,1236.4446
7304.237,7291.7065,7252.468,7217.584,7166.3506,7204.515,7143.7437,7129.3003,7132.199,7134.2925,7217.465,7284.371,7386.458,7479.6855
13632.82,13608.187,13549.634,13529.079,13485.281,13509.196,13462.129,13413.653,13381.501,13345.091,13345.501,13338.092,13372.02,13388.555
21939.984,21854.754,21783.857,21726.473,21702.16,21716.625,21641.037,21629.88,21612.062,21602.697,21606.936,21553.938,21544.01,21530.434
20403.26,20385.158,20347.588,20354.291,20323.03,20336.586,20365.957,20397.463,20459.182,20531.564,20625.764,20694.326,20742.924,20746.982
17450.264,17398.701,17346.943,17315.158,17261.65,17286.86,17234.777,17201.715,17171.408,17133.846,17104.824,17053.875,17038.893,17027.965
9770.797,9768.388,9759.55,9747.025,9738.468,9731.129,9727.62,9717.704,9716.895,9718.54,9723.678,9732.81,9739.387,9744.865
10432.96,10430.391,10420.965,10407.602,10398.472,10390.646,10386.901,10376.319,10375.45,10377.199,10382.681,10392.422,10399.44,10405.288
3126.542,3036.1987,2950.715,2877.294,2662.4504,2770.933,2616.7607,2529.6472,2425.8633,2378.9236,2365.8203,2346.207,2402.8225,2401.3535
5027.461,4721.781,4344.87,4112.042,3805.6274,4063.6885,3840.1938,3791.955,3771.333,3666.5664,3728.6064,3719.0857,3773.0835,3632.56
1154.7769,1159.5156,1162.4956,1164.1476,1168.9932,1170.0878,1168.5625,1173.9397,1176.0686,1176.1908,1175.1527,1174.1238,1175.7046,1172.1826
1145.5597,1150.2186,1151.4482,1152.7789,1156.3167,1156.8322,1156.3612,1161.4893,1164.227,1165.2688,1164.3511,1165.6558,1166.8866,1164.8188
8590.513,8604.737,8608.852,8609.503,8625.373,8629.517,8631.137,8648.324,8655.415,8659.494,8661.3955,8657.767,8657.058,8648.55
8726.729,8728.51,8715.905,8712.014,8717.615,8720.689,8728.824,8734.194,8733.138,8731.28,8730.471,8722.378,8721.2295,8716.545
8608.851,8615.721,8611.032,8611.971,8620.532,8624.323,8628.818,8637.249,8637.19,8635.143,8632.451,8626.64,8626.368,8620.804
8719.011,8712.184,8696.775,8691.935,8696.111,8698.405,8706.453,8708.6455,8701.288,8694.469,8689.196,8679.1875,8674.794,8667.813
1034.0792,1031.989,1031.4465,1030.7089,1030.769,1032.3435,1032.9829,1035.4724,1037.7002,1037.9777,1038.8237,1037.402,1037.1633,1035.5842
1039.1268,1037.4192,1036.0966,1036.4447,1036.3971,1039.0743,1040.7273,1040.9457,1041.3029,1040.236,1039.2252,1037.552,1037.0176,1036.426
10215.848,10200.908,10168.196,10137.193,10085.587,10126.588,10082.66,10083.577,10093.413,10098.086,10149.086,10175.25,10192.616,10177.12
10114.8955,10100.276,10057.77,10027.773,9969.449,10010.661,9965.312,9957.706,9967.866,9976.904,10031.478,10055.745,10087.483,10078.525
10178.441,10171.262,10136.281,10110.569,10056.849,10098.277,10062.189,10063.31,10070.779,10068.441,10118.687,10145.033,10164.709,10150.663
6292.7725,6296.6313,6300.256,6296.157,6303.454,6306.325,6313.399,6326.168,6341.7075,6355.7324,6356.308,6350.9287,6346.3945,6348.3457
6310.358,6314.766,6316.3164,6311.4033,6325.9717,6330.203,6346.821,6364.508,6382.8794,6403.7666,6405.8022,6399.1206,6392.64,6392.2183
