V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
7369.3213,7310.24,7204.553,7279.8354,7233.0776,7245.571,7280.0337,7260.114,7268.7446,7207.475,7249.208,7290.4873,7264.886
13216.333,13036.882,12754.584,12917.265,12854.866,12892.087,13006.232,12904.267,12859.335,12760.291,12865.519,12980.691,12908.846
7089.426,7069.781,7048.778,7083.875,7068.119,7126.3115,7107.7983,7135.449,7147.3223,7110.688,7122.601,7113.545,7087.8354
7090.7964,7077.354,7053.052,7090.8047,7068.134,7122.8057,7103.479,7136.59,7149.0293,7111.7744,7121.212,7110.869,7080.1177
2629.6643,2625.2388,2622.2676,2624.1558,2622.46,2630.3347,2626.4253,2631.4763,2633.0906,2626.8176,2631.7283,2629.1555,2627.803
2158.1262,2141.3079,2100.2703,2156.466,2119.4902,2218.8489,2207.3103,2211.0322,2226.395,2174.2761,2167.5317,2126.3179,2079.8816
2158.0955,2141.2876,2100.283,2156.4404,2119.474,2218.8206,2207.2302,2210.9404,2226.3276,2174.1975,2167.4324,2126.226,2079.7886
2158.1262,2141.3079,2100.2703,2156.466,2119.4902,2218.8489,2207.3103,2211.0322,2226.395,2174.2761,2167.5317,2126.3179,2079.8816
4387.23,4002.583,3424.771,3650.5833,3538.847,3668.3767,3766.173,3460.5564,3371.8838,3067.1472,3158.2007,3512.334,3156.5657
24418.693,24311.695,24012.578,24268.42,24173.836,24295.041,24478.62,24527.742,24567.875,24429.533,24581.629,24583.836,24518.342
753.69055,733.2628,725.01074,748.96436,728.20245,800.6895,795.6665,848.8411,877.68304,830.7599,854.64197,846.2333,835.68427
3706.159,3556.121,3253.0195,3482.0027,3414.6213,3474.5186,3616.0881,3473.3474,3456.1243,3302.7202,3404.2634,3535.9744,3403.4631
3710.1792,3585.1292,3326.2288,3515.1323,3435.5107,3502.0676,3609.4514,3469.176,3500.4866,3343.7537,3406.88,3516.7454,3388.3953
1319.5974,1225.3986,1072.6704,1140.4493,1020.4712,1091.589,1036.2451,1047.5681,1050.1392,889.39484,934.2332,938.5225,884.1807
1357.5204,1261.5529,1092.2294,1153.0665,1042.3092,1099.9674,1039.9303,1044.2863,1049.2809,871.09326,928.08716,962.5127,889.6417
24606.35,24507.754,24173.855,24461.979,24375.533,24456.418,24664.68,24599.416,24567.387,24466.932,24612.018,24619.727,24538.37
4428.515,4426.608,4425.0356,4426.0366,4425.3027,4427.7983,4427.417,4428.9414,4431.888,4427.871,4430.3066,4430.0474,4429.3896
5886.185,5650.1313,5233.91,5470.941,5357.285,5398.267,5536.911,5440.0605,5385.0093,5199.765,5388.7544,5529.794,5472.0703
5897.626,5660.2764,5244.3887,5482.827,5368.98,5407.8726,5550.174,5456.7754,5399.906,5215.009,5404.688,5547.472,5488.679
17212.055,16987.69,16589.346,16855.8,16773.281,16851.148,17044.385,16898.875,16858.016,16725.88,16882.006,16982.45,16926.074
17214.889,16992.625,16601.676,16872.248,16788.777,16871.646,17072.852,16926.97,16885.83,16757.89,16911.717,17008.059,16956.102
1087.0037,1085.7936,1082.8994,1085.8419,1084.8105,1085.8666,1087.202,1086.9531,1087.7062,1086.235,1087.988,1088.6552,1088.0732
11970.828,11923.715,11826.414,11893.496,11870.594,11887.503,11924.128,11888.765,11866.304,11844.3955,11875.148,11901.774,11866.129
1235.0166,1225.9833,1217.1581,1227.961,1218.8983,1229.1873,1233.174,1234.7332,1236.2996,1222.9327,1230.7839,1231.9602,1230.2706
1860.5518,1850.608,1833.409,1855.2916,1847.4868,1858.1438,1867.3455,1859.4989,1861.0543,1851.0447,1861.5204,1866.0818,1862.015
19835.547,19732.152,19562.293,19780.746,19698.934,19812.643,19903.922,19830.033,19849.12,19740.254,19850.25,19896.295,19855.182
24088.953,24029.477,23961.227,23984.473,23863.873,24179.314,24038.936,24377.838,24514.996,24301.303,24430.354,24337.94,24215.879
1729.7518,1719.5957,1701.5942,1712.2031,1707.6913,1710.8605,1717.2015,1711.2562,1708.6327,1701.531,1709.1915,1713.8601,1710.9009
1802.9965,1787.7389,1760.2098,1775.2877,1757.8506,1770.5748,1765.3451,1756.7107,1759.3711,1727.1843,1737.9231,1740.9431,1731.0056
1584.4216,1542.8268,1482.4531,1502.4313,1476.5278,1491.6232,1484.1602,1460.6184,1454.6982,1403.3099,1422.0037,1451.4652,1417.2234
11311.1045,11276.217,11206.314,11245.519,11224.22,11231.59,11247.349,11245.291,11236.993,11203.675,11235.886,11246.659,11238.055
506.41833,498.289,492.02896,498.2208,492.02988,501.75778,500.12534,502.6803,508.36426,493.18704,500.00623,500.6443,499.07413
639.8711,630.8423,622.2616,630.0043,623.1192,632.1069,631.95245,634.14813,639.2878,623.6438,631.46063,633.52124,632.27765
15780.821,15748.292,15740.296,15831.755,15785.325,16003.247,16007.926,16111.307,16199.0205,16102.416,16133.315,16104.307,16050.05
11422.064,11388.268,11321.953,11364.446,11337.626,11344.177,11366.105,11365.746,11374.717,11330.552,11366.551,11389.523,11368.464
9783.73,9720.222,9608.532,9655.384,9628.769,9632.479,9650.622,9636.137,9618.683,9560.4795,9610.245,9644.091,9619.485
15811.584,15684.456,15457.568,15552.433,15515.049,15534.607,15573.773,15503.64,15460.7705,15368.109,15440.62,15536.032,15460.287
4114.5513,4077.3865,4003.3074,4049.989,4021.2058,4040.863,4058.1536,4047.3323,4038.1926,4000.9402,4039.8958,4050.475,4028.6086
1080.0369,1079.9288,1076.3679,1084.9486,1080.7762,1097.0486,1097.8104,1106.188,1111.4303,1104.6158,1105.1028,1101.1184,1094.8676
9145.14,9107.684,9048.767,9083.103,9069.236,9076.441,9097.633,9076.688,9065.9795,9044.082,9067.992,9093.99,9075.17
2146.1968,2137.9834,2122.9753,2132.259,2128.2537,2131.2031,2136.5903,2131.8384,2129.7563,2123.9438,2130.434,2133.7563,2131.6694
23702.787,23534.295,23255.084,23380.23,23317.56,23348.324,23423.863,23312.207,23260.14,23126.41,23234.365,23354.977,23261.21
15998.613,15956.428,15877.309,15933.117,15904.829,15919.272,15953.708,15948.831,15942.088,15913.225,15952.292,15968.949,15959.3545
14245.926,14210.4375,14142.56,14189.942,14165.348,14179.1,14209.02,14208.746,14204.358,14177.965,14213.784,14226.111,14216.919
7211.7437,7147.1543,7040.0757,7093.9146,7069.0503,7079.8525,7114.016,7068.8423,7048.2637,6999.8945,7040.737,7090.708,7047.5874
1072.9983,1072.008,1069.4672,1072.1128,1071.2075,1072.2717,1073.4575,1073.348,1074.1859,1072.7655,1074.4452,1075.0011,1074.4061
9471.977,9423.825,9333.891,9387.817,9371.557,9383.725,9415.411,9379.248,9359.969,9337.141,9366.575,9395.357,9363.53
756.41345,751.6181,742.1309,756.694,752.3666,759.97705,766.6407,765.1163,766.0509,761.2593,763.81415,765.41754,761.0499
10473.303,10416.252,10271.385,10419.675,10363.893,10430.907,10523.067,10434.699,10413.811,10381.674,10416.772,10446.411,10405.009
11220.905,11166.139,11027.443,11175.653,11121.817,11192.469,11287.824,11201.671,11180.292,11153.417,11186.918,11214.678,11174.169
14746.371,14667.046,14475.767,14570.888,14517.047,14610.027,14645.8,14778.746,14800.441,14664.923,14799.708,14792.653,14676.279
7024.594,6948.4824,6822.6626,6888.127,6868.407,6882.219,6929.7134,6885.789,6865.309,6817.103,6868.2,6915.1206,6886.077
1729.0024,1718.7854,1700.6938,1711.3237,1706.7924,1709.9562,1716.304,1710.3547,1707.7084,1700.5396,1708.2505,1712.9639,1709.9878
1030.4393,1018.0008,996.27484,1009.33923,996.74133,1005.0383,1005.01166,999.7989,1003.21576,978.979,988.9912,991.61707,988.4562
845.1262,808.90686,753.91235,773.70856,753.29364,763.6005,762.44745,742.7282,737.4334,695.12494,714.9085,740.44,717.5064
10360.32,10306.574,10209.958,10254.782,10232.373,10237.904,10257.61,10243.885,10226.964,10182.479,10223.926,10248.761,10229.774
366.32697,360.577,349.97394,361.24316,356.80734,359.2408,365.70825,362.80515,360.72244,357.75803,360.43948,365.67297,361.92398
473.08948,465.77286,453.82883,465.83798,461.1605,463.1097,470.39487,466.6461,464.24127,461.05554,464.73227,471.2414,467.1115
8652.175,8627.539,8597.537,8650.257,8638.525,8690.873,8732.053,8753.783,8777.085,8756.704,8795.256,8798.458,8792.058
10860.232,10831.083,10772.575,10816.598,10791.655,10799.819,10828.381,10818.605,10817.925,10785.616,10813.918,10830.913,10814.834
9505.016,9447.054,9345.177,9387.267,9364.033,9368.512,9385.694,9369.208,9351.081,9300.26,9343.736,9373.731,9348.935
10929.943,10809.791,10603.705,10685.196,10660.327,10686.017,10718.488,10640.384,10597.238,10520.427,10567.385,10661.509,10563.85
3615.039,3580.0532,3514.102,3559.3584,3526.0078,3551.2551,3565.5398,3559.6707,3550.894,3516.8337,3555.0596,3558.929,3544.16
1060.2542,1060.3346,1057.0327,1065.631,1061.3131,1077.8734,1078.5902,1086.55,1091.2515,1084.8522,1085.0996,1080.735,1074.3188
8145.2075,8113.912,8065.69,8089.9688,8079.013,8083.358,8097.7866,8081.449,8072.4814,8051.8105,8071.1284,8094.797,8077.3984
2145.0608,2136.783,2121.689,2130.9907,2126.9678,2129.913,2135.3071,2130.549,2128.446,2122.5674,2129.1055,2132.471,2130.3694
22444.664,22309.49,22082.822,22176.826,22121.65,22147.588,22195.611,22105.947,22064.502,21944.867,22029.727,22131.963,22045.377
13806.095,13744.628,13635.17,13693.182,13668.425,13678.489,13710.251,13682.49,13662.461,13622.853,13667.591,13698.085,13670.6
12055.428,12001.292,11902.944,11955.56,11932.318,11941.545,11968.34,11946.125,11928.17,11891.649,11932.686,11957.786,11933.632
6094.727,6060.9985,6002.73,6029.4795,6009.8745,6016.715,6025.516,5999.6196,5992.3394,5954.6875,5974.6445,6005.0537,5969.3916
6290.169,6120.745,5842.4595,5989.1455,5926.114,5947.7363,6046.242,5967.623,5937.941,5810.8364,5923.985,6034.092,5985.371
7006.897,6976.2085,6922.5386,6952.7163,6941.8413,6948.881,6966.403,6942.4727,6928.6733,6915.1035,6930.427,6950.3887,6926.567
375.01886,369.81305,360.636,372.6167,368.39603,373.89548,378.7236,377.7224,376.09488,371.91492,375.04773,376.7834,372.84647
7818.419,7760.479,7640.949,7744.16,7695.382,7739.6226,7791.421,7717.343,7697.3887,7657.352,7685.4536,7725.7456,7672.8076
8184.1006,8129.155,8016.4727,8118.7363,8070.0283,8115.704,8167.9585,8094.413,8075.545,8038.9766,8063.5986,8103.3804,8050.9395
11234.169,11200.81,11102.216,11147.248,11114.734,11228.095,11217.987,11347.949,11378.286,11279.155,11359.563,11327.857,11220.712
5377.147,5311.7607,5204.749,5261.0015,5242.521,5253.342,5293.5903,5258.439,5240.943,5198.7915,5243.668,5283.8853,5260.1562
11262.952,11199.896,11085.866,11160.025,11127.048,11149.854,11192.737,11156.811,11142.492,11097.96,11147.878,11174.324,11159.739
1006.00964,993.45276,971.7202,984.72943,972.03125,980.2712,980.3834,975.1935,978.6763,954.1908,964.3779,967.028,964.1283
8252.13,7889.4434,7339.6597,7536.804,7333.222,7435.8467,7426.6436,7229.003,7176.9907,6752.329,6951.2974,7205.892,6980.132
6711.4727,6681.1016,6624.172,6653.762,6639.405,6643.317,6655.391,6649.351,6639.943,6615.0317,6640.2397,6651.5005,6640.2095
129.63805,127.029396,119.75307,126.23817,124.12492,125.641426,129.11758,127.38419,125.73919,124.47159,125.969025,127.87905,125.493385
228.93336,225.35805,217.0141,223.33434,221.77176,222.47762,226.15675,223.26483,221.9033,219.89308,222.11569,225.40906,222.2613
4622.49,4601.6367,4577.3022,4627.696,4614.847,4672.872,4708.5503,4737.028,4766.182,4742.353,4774.4136,4776.3447,4767.9077
8057.596,8037.305,7994.4355,8024.263,8006.3335,8014.867,8033.9414,8031.331,8040.662,8006.6797,8033.215,8044.3047,8031.415
6263.3613,6226.515,6161.291,6189.035,6173.5415,6175.94,6186.0874,6176.4927,6165.2017,6132.703,6161.063,6178.93,6161.545
8406.242,8299.769,8129.488,8193.73,8166.25,8190.4116,8215.076,8148.0796,8110.8823,8039.9062,8076.9834,8159.479,8072.045
2956.8787,2927.5933,2873.3772,2911.238,2882.5205,2907.0818,2914.0898,2913.3076,2906.8752,2875.4946,2909.8752,2909.1484,2895.134
9088.992,9091.67,9061.286,9134.235,9094.877,9248.21,9243.181,9322.984,9368.041,9307.28,9307.422,9264.242,9203.855
4557.6816,4516.547,4449.1074,4476.9062,4460.3037,4464.2812,4477.2896,4457.736,4448.973,4409.8013,4439.2373,4472.3223,4451.642
5437.0127,5415.7964,5383.8584,5399.385,5389.9043,5393.01,5398.6123,5389.5283,5385.4297,5366.6064,5381.267,5398.083,5386.9775
1423.1498,1419.1475,1411.241,1416.9407,1414.2765,1416.212,1419.32,1417.1859,1416.4072,1413.3993,1417.014,1418.1316,1417.5974
16344.949,16185.808,15919.127,16029.007,15969.469,15996.13,16056.896,15956.043,15910.041,15770.176,15873.477,15993.836,15899.734
9211.991,9175.77,9109.497,9146.242,9129.878,9136.318,9154.888,9139.141,9126.267,9103.158,9130.45,9146.426,9127.624
7999.4746,7967.0337,7906.499,7940.9873,7925.1353,7931.394,7947.7085,7934.775,7923.184,7901.449,7927.274,7940.4453,7922.9624
11993.321,11885.073,11701.679,11776.531,11736.441,11755.696,11796.726,11731.762,11700.065,11604.293,11675.115,11750.881,11699.739
4349.4536,4298.3696,4210.8867,4251.1777,4229.332,4237.052,4258.12,4222.871,4208.937,4163.0195,4196.121,4239.726,4199.265
3779.627,3772.7864,3755.7317,3774.0806,3766.9648,3772.8157,3781.6306,3776.8635,3777.7822,3773.1707,3781.136,3783.9375,3779.673
24636.39,24442.074,24074.1,24338.709,24262.99,24334.47,24475.94,24364.668,24305.904,24210.688,24355.156,24449.861,24368.432
3820.9048,3819.2346,3782.365,3835.8718,3818.201,3846.9702,3868.1724,3871.4314,3893.0498,3871.4824,3878.8735,3878.8438,3862.412
2676.7744,2652.481,2613.3271,2669.6877,2657.623,2687.9326,2733.0981,2717.2158,2713.6665,2708.9192,2729.7556,2732.8926,2729.2834
3057.1023,3033.679,2994.1172,3053.1372,3040.6003,3072.959,3119.1843,3104.6877,3103.8982,3098.108,3119.4834,3122.0479,3117.26
3583.4607,3503.7659,3347.007,3431.698,3368.7039,3389.2444,3417.679,3421.9316,3415.9116,3318.9456,3399.2837,3426.898,3423.8687
1647.5764,1636.4702,1617.118,1627.124,1625.1406,1628.5183,1636.1273,1627.3822,1624.4945,1617.7686,1624.3505,1631.358,1625.9062
3571.723,3543.4248,3496.5208,3519.755,3512.645,3518.7148,3535.183,3515.3984,3507.7908,3489.586,3506.9648,3525.6304,3512.1157
6027.563,5988.36,5920.031,5953.179,5939.895,5949.3584,5970.418,5946.668,5934.6196,5907.262,5934.267,5955.2046,5939.6865
3647.1257,3623.7798,3583.497,3600.0723,3591.4595,3593.9722,3602.5588,3594.014,3587.022,3566.8171,3583.5222,3597.1602,3588.757
3758.5361,3707.1619,3634.2122,3721.4592,3685.9243,3809.1782,3803.8447,3865.3572,3892.1765,3810.9316,3914.8423,3902.1204,3861.9263
2804.9658,2792.7844,2772.1382,2784.8254,2780.0698,2780.479,2791.5156,2785.1733,2780.553,2773.7202,2781.6096,2789.2458,2781.5002
3241.328,3220.0056,3182.8853,3197.929,3189.9836,3192.276,3199.6973,3192.3743,3185.9563,3167.0913,3182.5586,3194.785,3187.2139
2521.5752,2501.0454,2454.1658,2485.2346,2480.3586,2489.6707,2502.8674,2494.1787,2487.5845,2473.287,2487.0366,2498.5996,2489.67
6608.643,6513.5967,6341.541,6462.454,6407.4106,6432.88,6500.874,6452.9736,6440.468,6379.057,6444.9155,6498.9556,6463.245
1514.819,1509.7539,1502.1113,1520.7332,1513.0625,1529.4075,1544.0507,1543.1166,1545.1382,1539.852,1544.0997,1543.0054,1536.933
2707.418,2696.3748,2677.0532,2689.853,2685.6592,2688.6353,2698.4683,2690.5483,2687.0613,2681.4026,2688.973,2694.2412,2689.5332
7220.515,7177.5884,7103.184,7139.9116,7125.6465,7136.0835,7160.0522,7133.6255,7120.728,7091.291,7120.6743,7143.7046,7127.1226
8823.911,8824.644,8820.511,8828.608,8824.759,8837.143,8838.444,8841.709,8842.816,8839.532,8841.111,8835.337,8826.728
1304.9309,1287.2827,1256.483,1271.2004,1265.1102,1269.5374,1276.7719,1261.2119,1255.4517,1245.614,1252.1841,1269.1067,1249.4354
6131.0723,6130.594,6127.1455,6133.838,6128.435,6147.529,6139.979,6147.3267,6152.884,6144.155,6143.7583,6136.156,6125.219
4593.515,4567.6353,4523.481,4546.347,4536.8887,4541.404,4555.253,4542.6377,4536.1997,4518.181,4536.5005,4550.953,4542.1284
4055.6167,4033.195,3994.6028,4014.0361,4005.675,4009.4824,4021.077,4010.8635,4005.0645,3988.853,4004.8833,4017.004,4009.921
1774.1182,1772.8447,1766.6002,1773.0037,1765.4766,1778.6538,1771.8691,1777.151,1779.8589,1771.3579,1769.2103,1763.5121,1754.5343
1001.61505,998.83887,995.9023,1002.5745,997.83795,1018.11176,1012.4007,1027.007,1034.6208,1023.08765,1026.1569,1022.04846,1014.9158
2426.797,2414.9368,2393.433,2412.1572,2395.9246,2452.9365,2423.7693,2464.4072,2489.531,2443.5508,2455.8398,2440.908,2413.7227
2096.5989,2085.8206,2062.0781,2086.8655,2070.9456,2101.8132,2092.9255,2099.9006,2097.1763,2076.8047,2084.0713,2072.2905,2046.5472
485.19385,482.58658,480.54672,483.50867,481.42978,490.94186,487.78754,494.30975,498.43558,491.69806,494.45908,493.17938,490.73267
7074.1914,7063.522,6995.029,7098.614,7016.425,7194.926,7130.0933,7228.7344,7279.9097,7186.1196,7169.2646,7097.251,6979.438
1281.4299,1267.7921,1249.5002,1259.1191,1246.4275,1280.6431,1258.0739,1290.2688,1311.0797,1273.7931,1290.7986,1283.7616,1268.4822
5892.4585,5874.565,5824.5737,5881.8135,5848.7085,5905.6704,5917.8105,5891.578,5870.765,5840.77,5843.0107,5835.7886,5787.757
555.53485,555.5158,550.9857,557.6655,553.45905,575.9138,569.7789,581.0473,590.6956,577.7653,578.5373,570.21454,561.2765
1151.4868,1136.6273,1133.6012,1143.8928,1130.1941,1176.7839,1163.1221,1204.7192,1233.1895,1200.7882,1216.5507,1212.4338,1204.4214
