V1,V2,V3,V4,V5,V6,V7,V8
5741.743,5638.0674,5724.668,5555.2314,5666.6245,5608.765,5723.6514,5578.509
2897.87,3098.7295,3078.8745,3159.5996,3196.1714,3396.247,3379.9307,3472.3115
497.96875,499.07776,482.47388,485.99457,474.32733,493.40063,487.65198,503.8647
1834.6044,1784.9762,1758.9764,1784.6727,1811.5925,1772.7537,1774.2344,1838.3135
3784.172,3775.6511,3753.5173,3743.9822,3730.5972,3728.279,3714.6914,3699.687
13871.809,13846.242,13704.442,13819.906,13850.085,13931.972,14016.727,14127.627
5590.4604,5856.456,6018.4155,5894.5093,5573.6978,5930.1357,6092.5825,5920.9453
856.583,869.6437,864.48376,868.8137,862.3979,874.86957,871.8569,872.20953
25922.033,26193.785,26575.023,26236.781,26448.766,26450.535,26587.25,26223.4
11160.872,11252.476,11297.901,11342.349,11409.166,11467.011,11461.917,11493.871
1430.2236,1427.093,1429.316,1417.7037,1423.2516,1413.3865,1413.4954,1389.647
12372.2295,12437.496,12299.133,12221.011,12051.206,12039.252,12023.158,12050.281
11349.241,11387.105,11382.535,11355.857,11300.782,11327.443,11297.389,11252.805
4029.7446,4052.3025,4114.3164,4174.0645,4256.683,4275.7686,4310.17,4370.172
1275.0974,1294.1377,1309.9303,1332.0082,1334.4379,1355.0369,1369.7214,1388.2021
11225.463,11329.811,11397.97,11500.579,11602.656,11713.574,11752.971,11859.922
8240.792,8221.25,8231.257,8237.364,8241.789,8220.545,8230.289,8236.69
6928.9287,6887.6113,7105.1094,7214.5054,7269.2183,7208.9194,7441.68,7500.164
5044.586,5007.9536,5162.3364,5252.7734,5302.3037,5278.4478,5438.3096,5523.5063
4387.06,4331.345,4464.575,4514.6865,4548.976,4500.4424,4642.784,4683.4443
3448.18,3447.48,3450.354,3451.1624,3455.9597,3456.7725,3457.3997,3452.4763
2276.0825,2379.6045,2387.0703,2483.6567,2553.717,2661.805,2667.9656,2801.8066
10131.441,9987.106,9895.492,9942.942,10121.052,9957.33,9868.078,9940.128
15800.104,16377.717,16821.248,17168.115,17372.467,17937.898,18269.531,18426.3
6386.3325,6535.182,6572.081,6709.531,6657.6416,6839.116,6866.502,6984.8286
2302.0535,2311.5771,2351.0251,2396.0378,2428.9585,2442.5508,2484.0251,2531.8296
2059.1316,2076.007,2112.6743,2155.674,2169.511,2190.8975,2236.6406,2278.5786
3042.7659,3100.4824,3107.005,3174.2056,3239.9246,3314.1543,3310.378,3421.2605
1818.0437,1830.7832,1802.075,1817.0935,1815.5652,1824.8546,1786.0404,1777.8032
4451.2544,4484.1934,4438.797,4449.9653,4438.917,4451.8413,4391.27,4385.5605
11938.762,11908.985,11828.864,11829.987,11894.061,11918.161,11738.584,11643.322
8074.129,8025.4146,8063.8984,8031.8975,8034.424,8036.3667,8080.543,7998.569
3315.2622,3331.9717,3392.8699,3389.6665,3497.063,3497.104,3526.877,3550.741
7238.606,7250.1235,7240.774,7248.558,7247.679,7254.0024,7258.7026,7263.915
7310.6465,7391.88,7455.2153,7532.29,7596.1494,7677.659,7722.8403,7797.8267
2188.8308,2197.164,2228.0742,2266.456,2269.8042,2280.7036,2315.2847,2350.17
9975.466,9994.992,9946.158,9982.267,10032.763,10006.576,9971.094,9975.0205
3237.9539,3287.2546,3296.4084,3335.5518,3347.5508,3387.0085,3363.2202,3361.2583
12097.478,12408.455,12658.932,12869.968,13023.782,13368.791,13618.882,13736.515
10221.147,10157.926,10141.168,10226.891,10372.597,10296.873,10198.552,10160.199
15810.592,15628.674,15823.793,15563.194,15635.119,15218.11,15046.385,14404.996
9619.049,9632.115,9594.059,9624.593,9669.373,9638.634,9606.992,9620.478
9088.605,9105.928,9189.774,9104.059,9156.288,9198.634,9285.228,9161.212
26143.465,26707.662,26974.824,27233.648,26935.145,27543.375,27933.047,28114.035
7158.8853,7199.618,7164.67,7452.7827,7223.397,7193.325,7088.4375,7383.3657
8094.329,8486.344,8290.036,8434.754,8197.44,8556.084,8364.76,8481.102
3415.547,3317.2249,3323.2915,3486.9814,3492.3296,3381.5334,3378.201,3556.61
1335.5925,1304.5122,1251.3138,1286.184,1281.5146,1329.2876,1279.1,1300.7681
7920.337,7931.829,7754.0674,7995.92,7840.4985,7955.706,7765.1025,7956.682
8817.627,9167.398,9129.623,9429.4375,9479.496,9808.5,9687.108,9987.405
7612.4453,7818.134,7761.596,7786.868,7807.2866,8004.45,7996.743,8020.3687
2592.4531,2668.1616,2528.7227,2668.792,2612.3103,2672.5,2519.6277,2664.0103
1008.2076,1049.1991,1000.927,1034.9517,1033.7615,1069.9685,1008.48895,1040.6265
8663.045,8786.557,9053.149,9303.626,9646.002,9766.578,10076.889,10349.777
15621.517,15359.888,16036.376,16038.232,16782.393,16546.104,17623.326,17654.45
12857.731,12962.15,13010.631,13155.886,13236.369,13347.537,13366.733,13517.571
10044.635,10013.553,9920.812,9939.484,9871.983,9900.918,9788.999,9747.064
8911.883,9079.038,9170.2,9486.322,9665.429,9829.061,9961.221,10300.987
2153.2588,2187.1624,2187.457,2259.5808,2261.1597,2295.684,2307.2822,2379.8774
5042.982,4936.4614,4934.1543,4996.657,5079.9097,4976.855,4971.335,5029.366
8000.9556,7431.1367,7659.066,7785.975,8034.619,7431.1953,7666.3564,7782.579
4776.7236,4609.473,4686.209,4820.7905,4759.6133,4638.311,4728.9097,4827.974
3381.7776,3231.0332,3291.4265,3307.5916,3382.7063,3232.8604,3294.1614,3306.8706
4824.2554,4566.663,4691.804,4646.5464,4824.1343,4565.3906,4681.311,4642.099
8024.9443,7444.179,7804.2827,8628.08,8073.6694,7561.818,7907.31,8734.681
3918.9575,3840.5938,3876.9763,3877.0686,3921.7412,3842.6616,3874.5754,3876.7495
5810.4717,4716.316,5244.6562,5515.589,5935.286,4761.439,5316.1816,5541.8335
1988.9724,1837.7277,1908.308,2193.38,2050.4363,1890.9447,1950.5779,2255.9622
1617.0579,1582.6357,1611.57,1578.9556,1613.795,1579.1372,1611.9792,1581.3667
4508.1777,3837.9077,4027.366,4119.8613,4570.6675,3856.2515,4075.2158,4147.9663
9404.531,9160.973,9541.621,8880.893,9377.188,9159.705,9580.878,8912.888
