V1,V2,V3,V4,V5,V6,V7,V8
1453.9315,1512.8185,1485.1604,1466.5054,1511.041,1563.5137,1576.8003,1474.5186
6818.9194,6840.1963,6806.888,6841.5054,6866.5034,6885.9185,6895.556,6857.8853
4249.665,4270.4487,4261.432,4257.2817,4263.4985,4281.3447,4276.575,4242.972
2260.693,2271.2173,2277.5835,2269.1777,2277.8699,2280.39,2297.4922,2267.295
2281.6228,2285.624,2282.1707,2285.1885,2286.6956,2289.6936,2290.1309,2285.0474
6026.818,6052.5107,6022.494,6046.0635,6056.643,6070.824,6066.923,6045.9355
1818.5385,1825.7249,1831.8066,1830.551,1839.3129,1841.5376,1851.6171,1841.2783
3692.6235,3763.6597,3802.5806,3795.6685,3830.7002,3856.4165,3913.1035,3847.8303
6233.0845,6253.1377,6258.9062,6249.6323,6238.041,6250.2495,6260.358,6239.4746
2313.3396,2310.2986,2315.488,2315.669,2315.2341,2310.7908,2316.6416,2315.1536
3083.1116,3092.288,3092.0637,3096.739,3093.5867,3100.3394,3103.6182,3103.1172
2319.5186,2320.8447,2319.9092,2320.9631,2325.0054,2323.443,2327.224,2320.0505
5619.5435,5641.391,5621.5576,5644.075,5651.482,5660.9297,5664.3,5645.0947
3900.5042,3896.417,3900.9353,3911.7605,3899.8276,3888.6863,3904.6335,3912.401
3367.5168,3387.3372,3382.1572,3384.2998,3378.915,3393.74,3392.2788,3374.5396
3255.3657,3259.23,3264.7278,3261.945,3261.8264,3262.457,3272.6565,3261.1965
1417.7987,1445.2373,1444.3333,1440.6088,1438.1456,1458.178,1463.5824,1450.3762
2410.3384,2426.1008,2430.4807,2419.6924,2433.069,2439.9856,2459.0676,2418.6162
1559.5492,1462.0896,1528.6288,1671.6187,1558.4303,1445.6147,1561.5245,1670.0957
4054.758,4091.288,4094.0173,4096.007,4133.936,4153.8433,4167.2056,4137.887
3239.4514,3276.4893,3289.0925,3294.3774,3316.0874,3332.411,3357.2837,3328.6992
1460.9474,1516.5017,1549.1189,1546.7949,1563.8975,1598.1146,1642.2822,1597.8492
1674.1566,1682.7333,1680.4752,1679.8063,1673.5074,1681.4808,1680.8356,1679.4545
3301.9856,3307.8352,3304.243,3303.7244,3305.7178,3308.1545,3310.146,3307.966
1772.3573,1802.4626,1814.1625,1821.1127,1840.2404,1855.4542,1874.8235,1852.1606
10269.486,10321.605,10307.896,10303.905,10265.107,10313.246,10309.73,10301.487
1428.5688,1452.0251,1434.7124,1434.9719,1436.0397,1443.7539,1445.85,1435.2134
5959.037,6015.9736,6033.5776,6033.8486,6075.704,6098.7104,6131.5967,6083.964
1215.6086,1231.3192,1239.3899,1239.0468,1246.9012,1255.1472,1266.6113,1252.6631
1073.6199,1080.9805,1086.5062,1085.4023,1088.5182,1092.3257,1099.6016,1092.0453
1128.4213,1136.1571,1141.9679,1140.8069,1144.0804,1148.0823,1155.7327,1147.7897
7910.43,7958.8716,7983.01,7976.424,8012.1797,8015.702,8079.146,8013.5767
3314.7334,3405.9585,3421.9553,3404.855,3446.568,3503.3845,3536.6882,3461.499
3333.3696,3442.329,3448.6426,3433.9338,3500.384,3571.9243,3594.5134,3512.5498
10016.574,10185.721,10255.483,10266.708,10356.72,10452.239,10553.567,10416.845
1113.9893,1126.1476,1128.7251,1122.3955,1118.8877,1130.2413,1133.2454,1124.44
2796.7952,2819.0251,2811.701,2801.377,2808.609,2818.5593,2821.904,2804.317
1049.6659,1057.163,1051.081,1054.2596,1056.382,1059.9001,1058.0269,1053.1267
10435.627,10661.289,10696.474,10711.524,10852.708,10976.248,11051.045,10888.342
6320.4404,6455.7627,6514.133,6514.879,6593.249,6674.393,6757.7505,6642.7783
9391.292,9430.937,9444.802,9447.759,9478.723,9498.661,9526.372,9492.358
7573.1816,7718.898,7779.3223,7780.7095,7863.393,7952.6167,8040.1836,7918.782
12041.556,12040.131,12081.498,12085.985,12081.638,12066.287,12117.633,12097.986
5919.6094,6036.5527,6070.6587,6071.494,6132.8,6199.377,6253.877,6162.972
18130.797,18240.11,18596.29,18430.387,18916.043,18736.975,19223.367,18800.777
12520.624,12949.06,13266.031,13044.067,13493.689,13672.886,14091.869,13462.164
11674.736,11913.446,11997.15,11981.041,12076.16,12236.5,12360.376,12177.46
10444.896,10685.068,10630.598,10581.209,10822.418,10931.233,10936.727,10710.494
19267.639,19779.95,19972.91,20017.133,20309.723,20618.307,20928.26,20529.717
4117.239,4088.5596,4195.9287,4127.4536,4230.2764,4170.5913,4289.768,4169.5454
5738.5103,5734.7607,5928.723,6020.0684,6154.587,6044.4272,6327.5293,6206.7563
6037.5283,5927.16,6196.919,6221.051,6141.2856,5997.3027,6308.2935,6248.023
4413.598,4218.398,4342.33,4360.494,4582.893,4315.47,4486.668,4423.8325
6016.479,6069.034,6047.544,6040.815,6088.96,6115.2036,6161.62,6052.9272
1850.2893,1862.44,1876.6686,1873.3643,1864.3837,1863.2632,1887.3821,1859.2429
2271.5073,2269.236,2354.268,2312.3638,2280.639,2273.1924,2373.4526,2320.444
7606.577,7827.628,7853.9917,7672.77,7679.7124,7884.725,7913.948,7739.413
962.75885,987.3629,1138.8865,1214.5734,992.81116,1004.5506,1187.9939,1227.2552
2457.821,2557.4067,2575.8215,2442.9026,2482.131,2571.7983,2622.331,2443.8538
1236.9625,1228.6783,1238.0762,1252.7952,1305.3157,1276.6245,1300.1576,1282.2334
7581.9717,6683.29,7037.532,6715.8926,7592.8955,6614.866,7091.526,6728.1396
1481.3801,1436.9574,1463.7764,1409.5361,1501.7839,1448.2253,1482.2307,1418.5295
1210.4945,1221.419,1226.9265,1228.6255,1232.9452,1239.2021,1247.1418,1238.9923
1217.1493,1228.3671,1233.8154,1235.4747,1239.6559,1246.3784,1254.2479,1246.0312
1184.7783,1193.8153,1203.4806,1206.817,1210.631,1213.2433,1226.1005,1217.8527
1221.2661,1233.2396,1240.0995,1240.0342,1243.7659,1251.1237,1260.3597,1250.6299
1227.254,1241.1969,1248.4792,1248.3978,1253.6296,1261.9043,1271.8837,1260.4962
1229.0927,1242.6112,1250.7086,1251.2096,1256.351,1264.1539,1275.1097,1263.8265
1203.8499,1216.296,1223.3763,1222.8441,1227.2638,1235.0028,1244.3707,1233.8323
1239.0006,1256.0724,1265.7094,1266.442,1270.9135,1281.5865,1294.5851,1281.6099
1239.0428,1259.2687,1265.659,1265.9491,1271.6681,1284.4357,1294.1415,1280.5376
1238.28,1245.9329,1249.0975,1255.3804,1260.3373,1262.3212,1268.5865,1264.4425
1260.5659,1270.3527,1278.8177,1283.9106,1290.8823,1295.1953,1308.0818,1298.9625
1203.871,1214.0494,1219.5875,1219.944,1223.2776,1229.4141,1236.9843,1229.0957
1190.9042,1201.8496,1206.5043,1205.4768,1210.038,1216.9236,1223.4312,1214.3296
1192.4667,1203.652,1208.8622,1209.9425,1214.3142,1220.8325,1228.28,1219.9012
1220.9951,1232.2931,1238.5201,1238.437,1242.5338,1249.2241,1257.7266,1248.3577
1229.6941,1243.3674,1252.6357,1253.09,1256.6788,1265.4235,1277.607,1266.385
1219.4517,1231.3926,1236.9259,1239.2439,1243.8032,1250.3613,1258.7384,1250.2936
1189.2327,1202.8145,1206.8375,1207.3818,1212.3334,1221.214,1227.5276,1218.2971
1205.8721,1220.8011,1228.2373,1227.0798,1230.183,1239.9999,1249.8534,1238.4452
1286.4567,1306.2328,1316.8989,1315.1749,1320.4623,1333.3535,1347.2996,1331.1722
1217.0609,1229.9697,1239.4047,1237.8982,1241.1208,1249.3644,1261.2378,1249.4568
1221.1642,1230.7,1234.9927,1236.202,1241.3771,1246.0819,1252.5444,1244.9272
1227.856,1235.7327,1238.4247,1244.5157,1249.4004,1251.1428,1256.9393,1252.8594
1224.399,1233.2039,1237.5098,1237.686,1242.722,1247.2,1253.5281,1245.7201
1174.2653,1180.7252,1182.9784,1183.6654,1187.0668,1190.7201,1194.3052,1189.359
1220.0353,1232.1045,1238.2505,1240.0592,1244.9214,1251.8635,1260.69,1251.5935
1232.5023,1245.0919,1252.1537,1253.4303,1258.055,1265.655,1275.425,1265.5333
1208.297,1219.615,1226.8928,1228.5054,1233.07,1238.8729,1248.8812,1239.5759
1234.0736,1252.2878,1262.2189,1259.9741,1263.3175,1275.7596,1288.2555,1273.8304
1261.858,1274.4559,1278.1987,1282.0555,1287.4568,1294.2759,1301.0782,1293.5385
1232.791,1242.1404,1244.2878,1248.8853,1253.667,1257.8582,1262.6831,1257.8396
1227.8331,1236.6302,1238.2621,1243.3595,1248.3727,1252.0729,1256.4045,1252.1616
1249.6853,1259.82,1263.855,1265.029,1268.6631,1274.1704,1280.2891,1273.0242
1192.3331,1198.5175,1199.9248,1202.9294,1206.9655,1209.9456,1213.1521,1209.6107
1185.9574,1191.3221,1192.2229,1195.6722,1199.2783,1201.4785,1204.1606,1201.5667
1181.3696,1186.3948,1187.2891,1191.3607,1194.4492,1196.3185,1199.075,1197.1141
1356.0876,1375.9137,1381.5239,1387.2313,1395.0938,1405.226,1415.5986,1403.948
1708.3385,1715.4352,1704.3446,1722.0989,1708.1603,1715.6774,1705.4539,1720.2512
1675.2781,1670.8042,1665.9976,1674.7135,1682.193,1672.2067,1674.0554,1679.268
1619.0309,1611.0411,1616.545,1617.2957,1660.373,1634.1931,1653.8965,1640.2478
1679.8944,1685.6136,1684.0089,1689.4089,1708.0018,1704.0768,1708.07,1702.3707
2394.2666,2411.532,2431.63,2436.9744,2465.7102,2463.3386,2496.513,2470.5916
1181.5862,1270.4745,1316.343,1319.8347,1362.2588,1414.8035,1489.4333,1411.8499
4830.3936,4469.6045,4663.5493,4845.7363,4980.706,4526.251,4835.283,4900.631
1544.3442,1595.8468,1581.4225,1564.2179,1589.6244,1630.5044,1640.9734,1570.8253
18301.299,18771.58,18956.078,18974.621,19428.871,19649.328,19957.543,19488.055
10895.955,11674.436,11266.184,11599.124,11376.043,11879.612,11738.412,11083.345
11329.209,12664.696,8080.455,10570.653,11405.969,12624.179,8166.9463,10657.684
1583.2621,1966.0854,2267.7253,2236.6821,1823.8885,2064.8555,2375.4258,2148.6797
6842.1094,6369.807,6114.7695,6574.7344,7658.7305,6886.087,6836.2314,6900.9062
1251.6388,1100.8153,1477.2681,914.948,1295.718,1115.9143,1528.1427,916.47864
9920.555,10640.709,10843.858,10693.773,11129.346,11368.803,11820.819,10998.453
13936.864,14795.475,15155.163,15302.888,14555.057,15329.828,15808.33,15665.068
6609.8213,6712.652,6700.434,7109.5396,6574.493,6644.6357,6739.199,7103.6777
7093.1914,7539.1523,7148.288,7257.1504,7188.992,7768.004,7506.3506,7286.3555
10788.945,10932.656,10988.352,10997.223,11078.133,11156.849,11241.902,11125.097
1507.2258,1635.6873,1457.4542,1528.0499,1556.0919,1685.8899,1617.3328,1516.041
10759.844,10901.035,10913.38,10935.199,11000.401,11080.497,11121.843,11040.488
16371.801,17301.402,17926.094,18109.104,18417.809,18922.027,19799.22,19043.783
3614.3687,3822.9302,3945.1128,3977.9053,4073.2334,4185.174,4358.781,4186.998
11656.383,12572.511,13095.12,12803.84,12220.947,12918.559,13650.262,13031.723
9638.457,9752.469,9815.091,9783.277,9830.664,9879.426,9984.924,9828.92
11420.619,11443.03,11423.5625,11441.847,11479.71,11442.634,11506.28,11412.646
16269.9,17172.895,17316.36,17286.707,17890.71,18402.34,18704.281,17993.125
29393.883,31251.488,31434.605,32149.08,32933.3,33834.266,34472.613,33566.754
24471.826,25979.996,26652.613,26765.395,27588.535,28438.242,29448.992,28209.352
16284.343,17180.031,17323.035,17294.812,17897.545,18403.113,18704.334,17997.297
4750.556,5014.334,5060.3584,4862.047,5067.444,5223.111,5324.637,4977.6045
10789.69,10892.278,10863.202,10918.237,11027.999,11058.979,11066.42,11012.533
11320.728,11495.371,11587.178,11630.602,11718.534,11781.256,11937.422,11793.537
8048.346,8057.1675,8183.1084,8097.8984,8288.537,8236.256,8402.014,8203.488
11242.591,11119.085,11264.499,11341.831,11471.83,11225.574,11493.528,11378.169
12544.569,12747.087,13095.145,12893.229,12830.475,13035.516,13436.657,13123.038
5912.5347,5742.5454,5816.7676,5768.1406,6035.9507,5838.794,5941.677,5742.1206
7460.747,7495.994,7401.3926,7251.1343,7717.066,7552.3105,7648.7905,7242.9854
12961.387,13679.565,13840.486,13815.243,14237.898,14533.278,14950.0,14300.752
2497.087,2489.966,2460.7444,2453.627,2504.68,2485.7976,2472.404,2459.4944
10710.719,10801.17,10801.5,10802.143,10904.397,10948.019,10974.893,10894.37
11086.866,11139.692,11141.48,11154.533,11335.807,11301.305,11357.247,11243.386
7990.694,7933.7993,7915.8296,7941.123,8059.4077,7944.804,7946.798,7858.9536
1564.7877,1560.7185,1523.8593,1563.0697,1590.0067,1575.3065,1555.8951,1540.0522
9557.588,9508.671,9463.064,9519.079,9656.095,9530.092,9529.866,9406.641
9437.106,9397.526,9445.181,9481.959,9451.015,9396.055,9464.698,9453.97
7322.192,7413.506,7639.876,7708.6426,7763.007,7763.0312,8065.4365,7917.6133
5669.9053,5742.8823,5883.067,5574.4727,5761.3037,5771.7964,5982.6445,5587.736
2820.565,3042.0615,3058.5657,2979.6128,3053.41,3227.9424,3264.5532,3094.893
432.36023,468.20392,442.70935,440.8803,476.6455,514.517,518.41034,455.02686
1614.3347,1603.884,1572.4928,1628.5022,1768.4004,1732.0671,1811.6672,1661.458
3762.0273,3807.7954,3824.8176,3778.711,3786.2495,3806.3457,3854.814,3768.5442
13666.547,13995.356,14163.246,13996.332,13891.301,14177.184,14398.06,14138.343
5579.8247,5948.226,6145.082,5893.34,5578.9756,5920.087,6238.255,5908.3823
828.1714,857.53577,843.7904,852.0504,837.03687,868.643,862.1673,847.58246
25228.2,25753.578,26716.645,26063.734,26355.123,26260.773,27757.033,26350.455
11107.374,11293.607,11332.656,11279.052,11467.45,11554.851,11641.75,11429.8
1413.2466,1434.3633,1450.5696,1418.0165,1428.5293,1443.1226,1466.5469,1423.1749
12204.835,12786.296,12988.297,12338.077,12289.076,12700.899,13214.588,12170.367
11446.138,11587.217,11544.852,11359.205,11432.219,11526.034,11574.774,11352.878
3987.0542,4080.9482,4134.35,4133.267,4243.6504,4264.43,4353.1377,4234.7256
1262.6941,1293.3555,1313.847,1320.42,1332.236,1350.6738,1380.0016,1354.7274
11161.646,11370.651,11417.517,11392.393,11555.027,11669.807,11758.268,11566.657
8220.953,8201.912,8212.707,8225.889,8242.184,8209.959,8227.941,8222.406
6786.036,6854.0356,7052.1646,7061.298,7162.7036,7159.68,7415.4316,7251.5645
4976.383,5026.41,5176.2075,5196.9834,5249.5825,5229.5957,5424.834,5323.9414
4351.015,4360.502,4480.4062,4492.939,4493.183,4461.6953,4607.2354,4545.5005
3445.0925,3446.7131,3448.0505,3448.3008,3456.8362,3451.916,3460.7688,3456.1086
2233.9343,2378.34,2378.7368,2395.5632,2481.1348,2564.303,2591.6943,2507.4277
10042.134,9704.975,9741.462,9726.054,10067.381,9651.405,9781.929,9717.132
15471.003,16269.119,16892.746,16715.883,17240.418,17680.08,18522.795,17592.463
6307.758,6553.4673,6619.1904,6649.9565,6645.6387,6793.117,6917.5293,6810.283
2274.1187,2313.5051,2358.758,2365.8787,2398.7517,2405.855,2469.3967,2421.6255
2038.4015,2083.7197,2124.2246,2135.2002,2139.209,2158.9436,2212.017,2176.7852
2996.1284,3097.9998,3105.9268,3085.9736,3205.0295,3254.0215,3286.2354,3190.247
1825.8888,1862.4474,1833.3594,1840.2305,1873.3984,1887.2313,1877.5342,1856.1924
4499.578,4558.7485,4460.756,4451.011,4486.6636,4514.3735,4478.739,4431.505
11935.051,11865.1,11932.945,11954.1455,12079.841,11915.203,12154.65,12042.42
8062.1685,8032.24,8128.5186,8044.8076,8042.5557,8001.11,8133.852,8034.923
3281.9724,3393.8792,3453.7432,3355.4673,3528.6824,3562.6545,3662.2095,3453.5583
7247.9087,7267.606,7255.7856,7246.334,7265.777,7271.523,7270.5815,7251.3545
7243.831,7401.1455,7451.103,7438.1523,7521.542,7609.0723,7691.686,7555.119
2172.2502,2200.9614,2235.5137,2254.855,2260.9832,2269.9702,2316.7783,2294.0315
9909.842,9891.199,9822.233,9881.467,10013.997,9924.781,9895.956,9763.09
3189.1624,3267.8037,3319.5151,3295.4727,3354.2324,3392.6348,3474.063,3373.1345
11894.664,12321.342,12701.304,12584.182,12840.262,13073.949,13574.494,13044.92
10133.143,10169.312,10371.851,10349.529,10650.073,10579.686,10922.565,10611.635
15887.396,15853.257,16181.857,15820.812,16384.715,16066.369,16724.072,16075.645
9562.342,9513.337,9467.903,9523.95,9660.805,9534.648,9534.524,9411.565
8900.263,9052.015,9301.699,8888.652,9006.613,9130.069,9471.78,8870.418
26015.158,26709.488,27106.139,27084.006,26785.348,27293.482,27781.607,27409.766
7050.469,7068.2686,7078.2036,7192.537,7150.485,7120.977,7208.318,7258.4634
8162.1235,8527.521,8414.969,8430.896,8354.961,8672.392,8592.879,8545.103
3376.9414,3310.7646,3331.903,3457.5933,3487.0068,3373.9597,3439.8218,3489.2834
1431.3755,1464.2432,1409.2389,1454.8109,1465.3495,1490.8461,1466.0292,1488.7573
7822.2793,7900.936,7704.4434,8031.0674,7805.6436,7839.697,7775.016,8035.389
8624.149,9041.6,9060.881,9169.695,9442.507,9701.008,9829.539,9581.623
7556.7197,7905.051,8178.8047,7951.042,7951.6816,8073.5127,8506.54,8017.644
2476.829,2554.524,2492.954,2578.8657,2580.7454,2637.747,2618.2583,2648.6333
996.83923,1041.3365,1004.08655,1014.182,1042.4856,1077.3711,1050.6903,1044.4749
8467.786,8801.791,9120.119,9017.586,9307.635,9419.949,9852.1,9368.838
15481.888,15742.335,16472.012,15952.773,16365.443,16361.997,17247.938,16277.865
12790.098,13001.362,13050.794,13084.08,13224.736,13331.637,13430.9375,13268.233
9946.16,9965.29,10136.596,10060.802,10043.331,9848.984,10201.164,9973.095
8742.545,9009.787,9129.373,9259.852,9433.264,9536.346,9750.13,9566.689
2132.6372,2174.7156,2206.8252,2235.1694,2239.602,2253.517,2302.5076,2279.8625
5055.552,4971.806,4960.453,5019.864,5122.9146,5007.317,5026.6895,5043.6177
7930.951,7416.144,7619.825,7751.4243,7956.3823,7396.7334,7662.3545,7744.6567
4790.1074,4580.578,4761.438,4909.0513,4792.313,4549.869,4802.312,4914.5713
3365.3691,3245.3171,3294.1194,3314.5913,3372.3784,3241.806,3305.161,3316.7383
4765.7256,4552.035,4700.3296,4642.366,4777.029,4543.084,4712.3564,4653.053
8070.7236,7602.9805,7938.864,8573.166,8051.3394,7522.913,8045.796,8532.738
3901.941,3825.2131,3885.1392,3876.4734,3910.0635,3820.7136,3895.1587,3882.1704
5663.9937,4836.338,5303.9663,5542.7666,5781.0093,4860.652,5445.9863,5550.7837
2011.1841,1904.3474,1981.2571,2157.8186,2073.7847,1924.2047,2053.83,2166.8428
1609.3527,1580.328,1602.7384,1570.7692,1610.2164,1577.4327,1605.1771,1572.6367
4418.177,3785.1223,3956.2844,4015.8335,4456.9272,3758.782,4008.5725,4024.167
9353.943,9146.883,9490.136,8789.671,9361.492,9125.461,9499.512,8796.235
