V1,V2,V3,V4,V5,V6,V7,V8
6350.409,6316.9116,6317.6733,6295.1284,6307.101,6268.7817,6301.0386,6280.633
5268.9907,5500.946,6118.792,5995.032,5251.0303,5502.9614,6134.8154,6122.6265
5221.307,5256.6494,5251.534,5257.3457,5270.69,5302.3286,5305.6226,5322.4717
1903.8987,1906.6196,1911.1818,1909.3767,1909.1753,1909.123,1912.9313,1914.6514
2113.4429,2109.815,2115.1604,2110.719,2118.6296,2109.6504,2113.5537,2113.3137
5389.955,5441.7173,5413.33,5431.653,5433.5044,5489.661,5473.829,5510.64
1278.5793,1284.6233,1275.492,1280.2123,1291.5568,1299.6852,1294.1583,1300.6775
1919.1626,1919.8269,1924.2301,1922.5784,1924.4065,1922.8832,1926.008,1927.0172
3374.273,3386.9448,3388.58,3370.9817,3372.2615,3376.154,3379.543,3356.3645
9622.049,9676.292,9638.597,9639.027,9592.624,9644.23,9606.3545,9628.047
1418.2556,1402.0524,1424.3429,1429.4713,1431.0454,1408.4014,1435.0785,1435.7253
8897.194,9048.044,9048.893,8994.874,8977.273,9169.968,9206.513,9229.528
9224.032,9339.492,9279.954,9282.807,9217.263,9386.22,9373.574,9448.7705
1528.3741,1550.4539,1551.8737,1462.6846,1539.7766,1582.0078,1592.471,1517.8835
5780.5938,5789.1763,5789.8765,5773.5986,5766.156,5770.0312,5767.8096,5749.865
2613.8706,2595.8557,2648.105,2586.4165,2617.4214,2591.4163,2646.6382,2585.5225
1657.0548,1658.0977,1662.4412,1660.2561,1662.9226,1658.1904,1661.233,1658.5449
6861.209,6894.378,6846.8354,6861.4814,6860.111,6874.7534,6831.2246,6848.006
2947.8357,2940.486,3003.484,2922.398,2968.5654,2956.3198,3010.8909,2940.7886
1464.5653,1468.2004,1472.1935,1469.3303,1475.9893,1480.5544,1488.3292,1493.0873
7290.4136,7295.115,7302.962,7257.8804,7287.1504,7294.7983,7291.5054,7258.1826
9374.331,9429.757,9432.185,9347.708,9384.1455,9422.1455,9434.847,9348.756
1384.2728,1391.1799,1393.1384,1385.8699,1378.7668,1381.239,1386.9763,1377.6824
2835.322,2893.1404,2927.5671,2955.211,2974.4062,3011.982,3066.7275,3104.388
2100.942,2118.289,2119.9517,2118.3499,2123.868,2143.85,2159.2822,2172.5198
2957.4373,3045.1467,3105.9277,3147.995,3245.935,3300.9165,3420.2375,3492.2998
3253.655,3304.419,3353.0469,3411.927,3457.048,3472.4907,3542.503,3608.2212
4763.5405,4879.9556,4920.458,4954.244,4928.417,5050.504,5102.0586,5160.174
6341.7446,6554.559,6629.352,6748.268,6773.8994,6916.5576,7048.2925,7172.293
10898.766,11125.716,11228.14,11346.207,11528.5,11685.751,11932.098,12135.618
3232.3782,3258.5698,3287.158,3248.419,3240.1267,3250.3901,3283.2258,3247.2148
1092.4694,1100.9232,1096.438,1098.1979,1100.5297,1102.0658,1099.8451,1097.7178
10720.119,10776.721,10809.574,10849.1875,10837.476,10881.512,10940.917,10980.056
4908.708,4913.9897,4881.0557,4901.5303,4898.1133,4925.9146,4911.6973,4921.8374
3892.7517,3891.1384,3880.9995,3898.5107,3948.1782,3968.3162,3987.7466,4028.7378
5268.2144,5327.4507,5354.633,5407.831,5464.967,5494.3867,5558.7793,5625.8237
3063.7708,3103.1526,3121.756,3155.226,3184.1558,3204.5146,3250.1917,3297.0063
1611.3788,1620.9929,1626.975,1635.7485,1642.1699,1647.7397,1659.4989,1670.3884
13584.091,13654.398,13707.989,13790.836,13848.037,13882.967,13982.617,14080.969
17820.56,18048.469,18171.982,18363.31,18475.236,18620.168,18870.014,19099.943
17376.916,17599.441,17721.654,17909.58,18019.988,18161.13,18407.97,18634.264
1689.1635,1710.2418,1726.6923,1727.256,1730.1255,1743.5718,1764.6816,1769.467
6803.0825,6810.6934,6807.1504,6803.7397,6801.0522,6809.8066,6812.093,6807.331
4521.688,4523.5596,4522.834,4521.781,4520.512,4523.311,4524.172,4524.541
2199.6511,2202.7285,2201.3057,2195.7769,2196.6729,2195.7964,2205.5916,2198.797
3432.482,3470.1213,3459.8315,3469.5872,3448.414,3463.6355,3476.7507,3510.65
12283.322,12311.634,12294.846,12307.807,12301.222,12287.625,12315.307,12329.301
33727.484,34363.754,34995.31,34664.184,34845.6,35141.6,35682.72,35410.26
1106.8344,1109.3817,1107.9392,1109.5243,1107.9182,1107.9049,1108.861,1110.4689
2375.6997,2392.4463,2400.955,2414.014,2417.6233,2429.1501,2445.817,2459.4797
3859.1306,3880.4395,3863.5469,3881.4094,3874.4993,3864.0378,3879.2937,3895.037
8398.104,8453.462,8408.744,8449.043,8448.873,8408.836,8458.708,8506.489
8457.365,8372.006,8351.912,8409.27,8447.662,8357.19,8427.801,8443.243
1078.5862,1081.0352,1079.616,1079.2323,1079.7273,1079.2753,1082.5082,1083.7646
7211.723,7218.674,7208.787,7200.0225,7202.6377,7211.91,7207.8135,7204.293
1573.7219,1587.7494,1593.4381,1603.5896,1605.8197,1616.003,1628.0714,1639.2095
3991.194,3972.4414,3972.4854,3972.32,3980.7793,3974.5198,3979.4207,3980.8232
5932.044,5911.6294,5918.362,5918.119,5936.15,5918.486,5933.288,5937.6177
9015.54,8984.265,8973.601,8906.985,8985.277,8949.646,8990.669,8921.091
21185.959,21311.818,21371.959,21451.035,21488.633,21579.877,21713.191,21809.31
2441.3867,2445.8333,2445.2974,2439.029,2445.4915,2431.8354,2457.5159,2458.2097
1491.9353,1513.8013,1505.3384,1487.2823,1485.194,1504.8413,1558.4503,1568.2708
6895.8623,6915.946,6895.3794,6896.4434,6907.0454,6877.5303,6926.959,6935.0386
4276.7036,4289.6265,4289.9385,4289.2236,4286.13,4291.315,4295.875,4298.6753
2280.0762,2292.7063,2296.1975,2292.2847,2287.5361,2291.0876,2309.2595,2314.4836
2291.0232,2295.0232,2292.9573,2294.1694,2293.899,2293.0955,2296.1511,2298.5564
6075.7476,6093.6567,6074.0146,6087.0376,6083.017,6071.9976,6091.7656,6098.7236
1824.1469,1828.7832,1832.6931,1834.7318,1836.3496,1837.0101,1842.0944,1841.8729
3699.9023,3756.0674,3782.5056,3794.398,3797.3442,3841.9385,3881.382,3895.7852
6245.0127,6249.9263,6257.7646,6254.6064,6239.093,6243.4087,6261.513,6258.4917
2316.3115,2315.9128,2317.728,2317.3083,2316.5535,2315.7432,2318.5166,2319.9688
3087.8625,3094.5635,3092.1567,3100.0994,3097.6758,3103.6414,3105.2212,3118.1335
2327.0156,2330.6045,2329.1863,2330.569,2329.4304,2329.8135,2332.2583,2336.9702
5671.395,5696.5376,5680.941,5695.395,5687.164,5687.111,5700.067,5723.808
3908.4824,3910.8586,3910.5662,3920.7686,3912.8481,3909.541,3910.7153,3920.9248
3391.2283,3401.096,3401.222,3402.2808,3396.7197,3402.28,3404.036,3408.7864
3265.9653,3270.5874,3273.941,3272.4758,3267.1626,3269.2637,3278.6162,3280.4573
1416.9678,1440.3392,1425.4717,1437.8326,1416.479,1438.4913,1424.5463,1429.1406
2430.2896,2445.8516,2449.0095,2443.2969,2437.293,2442.9128,2467.6104,2473.7886
1535.026,1413.4578,1507.1096,1644.7384,1534.8782,1431.2452,1545.4342,1672.0969
4080.9092,4111.4004,4110.1157,4146.1924,4168.948,4191.8804,4213.235,4256.759
3253.6926,3284.9841,3290.1624,3306.776,3309.5461,3326.9043,3330.697,3341.8535
1479.3379,1521.1477,1547.7175,1568.2418,1570.7416,1605.348,1652.3853,1674.7727
1676.4462,1678.6289,1673.6705,1674.0841,1670.6606,1676.4015,1672.737,1674.5255
3303.8923,3304.242,3296.5215,3295.7874,3295.9673,3300.058,3296.1094,3295.8167
1782.0559,1804.8469,1817.1982,1836.3312,1847.5237,1862.0167,1887.0013,1909.9944
10283.953,10297.398,10267.074,10269.74,10248.38,10283.459,10261.082,10271.714
1449.5695,1463.1934,1463.8196,1458.0092,1453.9016,1451.5223,1442.1326,1437.2347
5960.0483,6000.158,6009.8413,6014.8867,6024.229,6042.574,6057.5063,6068.7104
1222.4546,1234.7059,1241.1123,1248.2289,1252.6917,1260.8407,1272.6614,1281.7944
1076.8354,1082.6741,1086.7493,1089.149,1090.9166,1094.5958,1101.2948,1104.7999
1131.8014,1137.9381,1142.2236,1144.7461,1146.6034,1150.4703,1157.5148,1161.1991
7918.497,7930.231,7952.6685,7936.35,7901.6816,7892.6924,7892.9775,7836.5117
3347.8484,3405.603,3409.15,3430.0186,3429.0903,3468.038,3479.5793,3501.4272
3360.1733,3436.2463,3433.47,3478.183,3498.4233,3558.5776,3579.2559,3628.481
10069.917,10194.579,10255.728,10325.304,10383.993,10470.367,10587.441,10691.799
1116.0825,1122.308,1124.5464,1122.1746,1117.1705,1123.3921,1126.3851,1128.0334
2787.496,2797.55,2795.7659,2798.1428,2781.1704,2790.2432,2791.8945,2784.6758
1054.8093,1060.6411,1056.9324,1060.9191,1058.7207,1058.5123,1061.3728,1062.5024
10486.603,10655.5205,10688.551,10783.338,10853.439,10983.475,11077.344,11215.92
6369.463,6461.8315,6504.4116,6565.006,6614.2285,6682.205,6781.015,6863.577
9422.632,9442.694,9448.539,9472.436,9497.495,9514.237,9551.021,9592.002
7623.047,7724.0464,7768.6143,7834.1753,7883.9946,7958.7754,8063.7344,8153.326
12049.57,12054.638,12078.868,12098.973,12090.629,12090.671,12126.0,12150.46
5958.8115,6048.401,6074.6455,6116.322,6141.336,6214.198,6260.093,6318.5225
18191.277,18270.082,18655.713,18638.342,18867.652,18873.363,19321.658,19339.158
12563.819,12866.918,13158.29,13106.483,13331.381,13531.171,14017.068,14089.995
11744.679,11939.967,12012.569,12121.001,12146.309,12285.86,12435.118,12555.548
10376.677,10493.461,10512.065,10536.906,10545.78,10630.804,10699.128,10807.632
19416.965,19792.36,19992.266,20226.623,20367.309,20618.766,21007.307,21285.645
4117.7373,4062.3296,4179.252,4130.6426,4219.1484,4157.436,4301.5596,4263.6772
5796.7456,5760.506,5910.567,6022.116,6075.535,5983.404,6203.192,6340.92
6019.302,5881.2,6164.264,6239.7915,6121.733,5963.1895,6294.093,6377.2026
4421.098,4189.635,4357.5767,4360.9375,4539.6997,4270.316,4420.1597,4449.249
6066.165,6091.253,6090.625,6066.7515,6053.7163,6049.301,6145.2383,6144.376
1885.0819,1886.7544,1897.7797,1892.5839,1883.0541,1878.8347,1897.3801,1900.732
2284.599,2276.2964,2359.8938,2314.721,2302.3206,2283.7717,2353.7688,2331.3677
7628.4287,7884.9478,7903.362,7683.5156,7681.677,7922.2334,7971.412,7815.542
963.88586,999.59064,1151.6467,1247.1588,981.1854,1011.94574,1166.4398,1293.0588
2456.4458,2496.7793,2497.2341,2443.2397,2386.0388,2450.8665,2417.7898,2354.0754
1245.5906,1226.8752,1247.7405,1269.1826,1308.072,1279.0707,1308.2021,1325.648
7557.273,6855.1797,7055.9756,6780.484,7530.6694,6827.7334,7060.915,6817.395
1496.0062,1439.7178,1481.7792,1414.8225,1501.8618,1452.9318,1499.5674,1453.2045
1213.4202,1221.6678,1226.55,1232.5645,1234.1577,1239.7898,1248.9423,1255.8181
1220.1423,1228.6058,1233.3588,1239.3479,1240.7017,1246.5352,1255.5266,1262.3223
1188.0803,1193.7474,1203.2913,1211.7166,1213.1222,1215.7815,1230.4445,1240.3279
1224.5963,1233.9958,1239.8114,1246.0574,1246.5774,1253.2482,1263.7477,1270.3776
1231.2935,1241.9584,1248.1239,1254.7804,1256.523,1264.0682,1275.3948,1283.0542
1232.4918,1242.6501,1249.7744,1256.6013,1258.1655,1264.8694,1277.4304,1285.2383
1207.3906,1216.7366,1222.9308,1229.074,1230.4061,1237.1003,1248.5002,1255.744
1242.5709,1255.888,1263.8866,1273.1461,1272.6005,1282.7953,1297.6837,1308.269
1243.7416,1258.7037,1263.331,1271.8575,1272.6224,1283.962,1294.907,1304.7913
1241.958,1248.917,1251.3053,1261.4312,1263.5883,1267.065,1273.1119,1284.0881
1265.0305,1270.3235,1279.7036,1289.8324,1292.7587,1294.4554,1310.9006,1322.4031
1206.481,1214.4999,1219.1167,1223.9667,1224.8068,1230.7278,1239.1772,1244.8209
1194.2767,1202.6993,1206.3469,1211.4324,1213.1344,1219.1685,1226.7502,1232.4863
1195.8167,1204.308,1208.6613,1214.527,1216.3406,1222.2097,1230.8502,1237.7473
1225.0099,1234.1873,1239.3914,1245.2905,1246.3042,1252.7804,1261.8813,1268.1287
1233.2855,1243.1095,1251.4099,1257.6302,1257.3685,1264.2156,1278.1846,1285.2633
1222.98,1233.5304,1237.99,1246.944,1247.1989,1255.1038,1263.9891,1273.637
1192.5872,1203.5435,1206.825,1213.1877,1214.4176,1222.844,1230.2632,1237.6907
1209.6238,1221.2194,1226.9048,1233.269,1232.3083,1241.3583,1251.7407,1258.4944
1292.35,1308.177,1317.169,1326.7426,1326.6487,1338.7253,1354.4998,1365.4852
1220.5146,1230.0271,1238.5243,1243.9402,1243.3778,1250.6356,1264.0901,1270.1487
1224.7432,1232.0511,1235.9447,1241.1115,1244.1545,1248.9779,1256.2566,1262.2599
1231.7667,1239.0881,1240.5199,1249.3762,1251.9237,1255.556,1259.857,1269.4624
1228.2007,1235.0347,1238.9158,1243.5974,1246.347,1251.0199,1257.9976,1262.8712
1176.5258,1181.8467,1183.7659,1187.9751,1189.5298,1193.2056,1197.5261,1202.5117
1223.3234,1232.375,1237.8998,1244.5316,1246.4242,1252.5677,1262.8303,1270.501
1236.1177,1245.3517,1251.4701,1257.8389,1259.293,1265.5275,1276.593,1283.7853
1211.5892,1220.1127,1226.776,1233.783,1235.6348,1241.2809,1252.8352,1260.99
1238.4169,1252.5331,1260.4833,1268.5516,1267.5958,1278.2876,1293.4259,1302.9996
1265.6384,1275.9999,1278.4722,1288.231,1289.5432,1296.9003,1304.0361,1314.3829
1235.955,1243.824,1245.0007,1253.3724,1255.3887,1260.5532,1265.2677,1274.2993
1230.9302,1238.3258,1238.9972,1247.7345,1249.9242,1254.6179,1258.7197,1268.1987
1253.0999,1261.2087,1263.9714,1270.0299,1271.4178,1276.4073,1283.0774,1289.9011
1194.7057,1199.59,1200.6707,1206.3832,1208.5768,1211.5757,1215.4977,1221.9916
1188.226,1192.6216,1193.1244,1198.9858,1200.8689,1203.4417,1206.3729,1212.8121
1183.7297,1187.8405,1188.1931,1194.6649,1196.0905,1198.3176,1201.1268,1208.2144
1362.4478,1378.9796,1382.5925,1396.8628,1398.9448,1410.702,1420.7477,1435.6637
1712.8364,1715.5244,1709.9824,1720.0898,1709.032,1714.6812,1711.1377,1719.7859
1683.1249,1682.7576,1682.1166,1697.0913,1694.3033,1686.1118,1683.8275,1701.7523
1621.1624,1618.8418,1628.4778,1631.2135,1646.1178,1627.6985,1627.4346,1623.641
1681.2944,1687.3828,1687.9463,1693.238,1701.6022,1701.343,1701.2427,1704.8423
2407.1636,2414.9016,2429.9644,2436.6387,2448.9045,2446.3367,2461.048,2459.7324
1243.0833,1330.4277,1374.4003,1444.5217,1432.8071,1491.2329,1569.9309,1639.7896
4960.875,4491.756,4728.42,4956.583,5043.782,4506.5146,4764.441,4994.9253
1510.2313,1527.3168,1551.7769,1577.1931,1546.9147,1539.5056,1618.03,1639.1252
18516.463,18822.018,19032.826,19271.158,19590.166,19764.13,20149.076,20397.965
11863.154,12021.163,12161.039,12230.332,11971.452,11835.572,12245.922,12161.746
11941.482,12958.664,7710.4663,10196.529,11419.656,12283.616,7598.8076,10387.643
1771.304,1936.6919,2208.3203,2247.857,1879.4944,1888.2407,2296.7476,2440.362
6923.8623,6321.5645,6188.0713,6782.213,7642.748,6895.6777,6766.547,7391.5303
1350.6333,1174.7695,1672.538,997.7088,1353.8572,1155.3513,1680.0842,1015.74
10061.35,10463.943,10451.358,10397.313,10377.839,10493.782,10700.388,10904.403
13806.73,14687.43,14758.196,15258.109,14193.623,15035.651,15387.203,15952.129
6627.593,6794.55,6666.9204,7326.389,6561.0874,6753.13,6718.9844,7364.2407
7111.8916,7332.851,7143.414,7265.87,7083.761,7263.7866,7410.3975,7304.209
10843.438,10952.847,10996.738,11083.586,11130.759,11206.843,11310.802,11414.004
1621.1924,1669.033,1584.4155,1612.7087,1652.0707,1651.6621,1684.3425,1689.2339
10810.841,10916.265,10920.782,10989.639,11011.631,11088.093,11122.243,11190.015
16663.973,17449.686,18014.807,18808.355,18702.117,19275.006,20316.445,21166.078
3690.7642,3850.9375,3961.0957,4096.7153,4132.748,4239.9385,4434.0776,4581.46
12091.976,12782.325,12991.208,12897.267,12390.568,12903.439,13309.764,13477.631
9661.284,9738.579,9691.58,9716.658,9724.023,9770.829,9802.309,9958.873
11394.114,11396.092,11248.194,11310.5625,11263.911,11260.81,11186.046,11356.604
16525.094,17184.102,17351.062,17667.963,17978.0,18457.977,18840.848,19238.432
30080.512,31653.867,31694.64,32981.668,33250.816,34308.51,34789.516,36294.688
25057.295,26195.896,26816.707,27618.074,28042.03,28827.34,30000.258,30878.395
16538.543,17192.19,17358.312,17673.54,17984.078,18458.7,18839.379,19234.56
4777.2583,4843.88,4959.282,4890.152,4922.7646,4974.9155,5155.3794,5163.2593
10830.328,10916.052,10902.47,10996.004,11048.923,11102.256,11117.19,11210.784
11433.154,11581.114,11580.94,11708.2295,11718.825,11782.295,11848.724,11967.18
8064.524,7991.5786,8134.95,8031.05,8171.277,8096.4756,8241.658,8158.3604
11360.834,11239.844,11343.563,11433.032,11504.221,11322.324,11454.254,11531.869
12649.554,12746.897,12881.608,12857.512,12773.976,12922.676,13227.007,13207.819
5961.425,5881.646,5921.9663,5928.172,6069.035,5923.4087,5978.818,6024.338
7426.805,7361.6406,7334.9536,7253.884,7273.901,7103.955,7111.0776,7190.9824
13159.43,13833.124,13833.288,14045.669,14078.881,14421.805,14588.1,14960.863
2491.9211,2488.0476,2475.7158,2473.3599,2499.694,2488.2283,2479.8281,2475.222
10758.486,10810.161,10816.628,10843.598,10892.526,10922.897,10932.766,10951.618
11104.527,11116.412,11142.968,11150.027,11209.514,11172.043,11220.751,11212.8125
8089.9453,8058.8774,8063.5054,8083.5234,8077.125,7981.506,8063.64,8056.1274
1597.2544,1598.9067,1583.7526,1607.9343,1610.3235,1580.454,1598.77,1603.291
9701.098,9672.995,9671.608,9716.574,9708.129,9587.011,9689.08,9679.575
9502.414,9489.968,9491.216,9503.058,9477.057,9473.222,9498.501,9532.596
7342.615,7358.7256,7643.4307,7845.2285,7758.8267,7730.657,8087.289,8335.271
5673.518,5665.2256,5711.088,5606.3613,5645.177,5650.973,5709.049,5722.268
2874.5513,3058.0552,3062.0908,3112.3843,3096.2324,3268.3213,3308.791,3418.3018
485.45245,500.56293,494.5857,474.49982,474.5691,466.29163,515.26794,512.9535
1791.5034,1820.8606,1794.7979,1791.257,1866.4756,1748.606,1878.2886,1932.578
3764.1528,3762.3452,3745.8875,3739.2576,3708.4019,3709.4617,3720.1096,3750.5952
13750.726,13938.835,13802.739,13815.363,13790.15,13989.708,14045.535,14198.325
5780.8735,5996.271,6147.9565,5992.6343,5791.2134,6076.1367,6275.6367,6159.47
851.17847,866.0577,856.85315,865.7683,855.8558,863.3657,870.91986,868.8989
25677.516,25933.92,26497.65,25965.514,25838.475,25720.477,26494.062,26486.648
11141.867,11230.794,11305.93,11302.579,11360.684,11405.668,11513.068,11520.112
1413.6731,1421.8102,1432.2932,1413.3354,1405.9851,1413.6998,1421.6656,1407.9354
12136.498,12185.047,12284.747,12250.328,11973.844,11836.96,12083.311,12214.062
11398.704,11505.788,11455.52,11380.275,11373.322,11419.122,11399.235,11387.403
4037.7158,4079.9866,4144.5347,4179.8076,4254.5596,4272.042,4377.55,4404.177
1271.5464,1294.7614,1310.2466,1333.7311,1332.7544,1348.227,1375.2228,1398.0059
11215.265,11349.852,11418.648,11476.276,11558.429,11654.027,11779.34,11839.395
8242.021,8222.652,8239.012,8252.974,8251.205,8221.077,8240.176,8253.7
6829.786,6831.404,7036.7773,7146.4307,7166.1973,7158.202,7428.1943,7546.7734
5025.7676,5032.342,5158.3633,5210.687,5239.9116,5211.569,5388.579,5441.764
4373.611,4365.5234,4475.2866,4508.4,4497.7417,4462.6245,4601.2617,4638.0874
3451.2075,3453.1077,3453.0454,3453.4973,3456.3586,3452.9197,3452.9983,3448.2146
2281.8098,2396.3896,2408.325,2488.9053,2537.344,2620.658,2683.284,2783.796
10115.945,9872.628,9854.564,9847.006,10050.87,9752.356,9763.444,9769.74
15803.322,16473.22,16981.656,17283.492,17367.682,17841.104,18556.785,18857.475
6414.7373,6597.949,6632.5347,6723.465,6668.1255,6807.71,6890.8047,6964.9614
2303.008,2330.4514,2364.204,2396.6636,2417.2913,2428.358,2486.2107,2520.6968
2055.0027,2092.9373,2121.7808,2163.6091,2155.3132,2180.9575,2231.731,2278.1187
3041.8105,3105.837,3118.8022,3163.4375,3241.7698,3288.925,3350.1409,3423.1304
1805.4224,1832.2019,1802.821,1812.528,1804.4673,1816.5208,1790.2653,1787.1404
4458.016,4527.156,4474.9316,4471.8486,4465.7456,4503.7773,4453.4976,4476.6865
12040.439,11962.395,11928.48,12027.82,12101.693,12008.057,12007.975,12101.777
8066.7266,8024.1387,8114.6323,8045.1743,8038.0684,8002.402,8116.053,8034.076
3276.8408,3312.1604,3410.656,3382.0815,3426.5603,3449.4663,3575.016,3568.4458
7253.5063,7269.155,7264.593,7260.3945,7259.011,7272.281,7278.962,7287.6436
7308.703,7408.2026,7466.0303,7505.859,7546.4707,7610.231,7705.6416,7746.675
2180.7441,2199.8708,2229.2837,2265.4702,2259.801,2269.6133,2316.631,2355.5469
10046.899,10038.631,10021.568,10072.475,10064.913,9952.43,10066.095,10044.253
3216.505,3296.478,3310.2893,3326.9958,3327.325,3372.7825,3384.1843,3401.667
12058.406,12449.295,12761.85,12969.698,12978.4,13280.293,13761.414,14025.178
10171.619,10119.053,10194.277,10258.062,10386.371,10289.1,10381.243,10427.698
15751.604,15640.857,16018.561,15755.482,15745.877,15414.006,15555.191,15053.521
9706.063,9677.903,9676.534,9721.423,9712.842,9591.782,9693.729,9684.384
9023.399,9041.356,9158.247,8993.556,9055.134,9087.708,9270.891,9111.58
26070.438,26790.336,26955.213,27266.46,26693.535,27249.57,27647.793,27927.918
7139.9976,7159.707,7172.088,7419.6504,7228.4795,7159.2896,7158.6196,7408.2
8190.4844,8460.851,8325.673,8447.705,8255.703,8494.958,8390.776,8500.999
3414.337,3345.6174,3357.5347,3531.0667,3501.0488,3373.3618,3387.8916,3564.6504
1355.8627,1348.1667,1278.9542,1321.4584,1327.9545,1339.5776,1288.1561,1333.9888
7985.9077,8093.9707,7876.284,8049.882,7954.433,8016.004,7814.3003,8020.951
8873.419,9189.432,9188.117,9494.744,9578.654,9780.058,9875.764,10219.901
7562.6016,7850.467,7965.4175,7857.0234,7707.9473,7898.1787,8151.5938,8166.0127
2542.771,2618.2957,2520.6648,2669.5364,2627.9443,2654.0884,2564.5952,2740.0554
1004.9645,1048.1647,1025.0775,1052.0422,1053.8927,1086.3846,1059.4403,1091.6959
8734.577,8934.238,9245.045,9425.65,9620.835,9707.996,10184.254,10401.332
15717.855,15863.677,16512.832,16440.76,16789.32,16872.238,17819.117,17864.246
12874.629,13007.741,13055.232,13161.877,13248.578,13327.573,13450.342,13568.179
9911.076,10016.389,9952.986,9987.486,9795.154,9836.044,9835.645,9962.802
8877.081,9110.092,9220.435,9521.592,9592.118,9716.166,9981.388,10310.105
2143.6418,2187.2651,2203.0752,2269.864,2248.783,2278.7456,2317.5825,2383.9395
5055.3223,4974.544,4974.5986,5029.5894,5103.7715,5004.351,5005.2524,5061.2544
7946.45,7402.9785,7632.898,7755.0674,7961.1636,7397.1523,7640.4414,7783.6855
4802.837,4611.872,4758.046,4878.0674,4813.0986,4634.4805,4820.6694,4956.458
3375.0024,3239.475,3306.267,3321.6467,3376.6804,3237.7341,3303.1062,3319.838
4751.0127,4586.298,4705.1133,4660.588,4758.4336,4576.551,4699.852,4671.296
7964.7383,7291.19,7823.0024,8638.062,8011.523,7325.2764,7952.751,8774.974
3905.318,3847.106,3892.476,3879.9778,3910.952,3842.2166,3894.7463,3895.7935
5744.1426,4790.0757,5348.711,5655.187,5829.742,4814.9263,5384.9116,5661.901
2007.9641,1876.4995,1961.3867,2245.3955,2065.9749,1905.1465,1981.9398,2265.1755
1618.8989,1585.0537,1611.0817,1576.403,1618.846,1582.7803,1610.126,1579.2886
4584.636,3828.472,3989.6309,4072.9565,4629.05,3846.6313,4022.1545,4117.985
