V1,V2,V3,V4,V5,V6
10020.209,9868.951,10356.135,10499.794,10734.304,10262.568
10224.235,10510.793,10928.819,11199.775,11222.019,11104.44
9913.04,9722.836,9689.509,9640.089,9695.159,9613.562
10113.617,10223.219,10196.383,10211.522,10254.984,10208.255
10202.651,10027.387,10350.258,10425.275,10694.379,10556.859
10122.49,10304.075,10278.032,10303.441,10295.673,10084.45
9467.856,9610.269,9606.356,10040.631,10047.151,9568.199
10531.398,10905.708,11643.523,12110.272,12134.655,12052.123
9865.36,9451.794,9389.6045,9303.02,9659.528,9925.898
9618.957,9342.195,9559.554,10189.969,9880.621,9980.487
10013.495,9920.855,10000.288,10084.183,10107.919,10155.064
10083.564,9959.226,10170.462,10348.004,10504.221,10390.543
9867.382,9824.5625,10294.223,10404.628,10449.375,10235.619
9579.458,9171.935,9355.602,9193.238,9483.443,9254.479
5005.7905,5111.195,5090.8115,5084.134,5434.033,5023.2236
5606.8374,4994.368,5826.8325,6115.134,6419.9155,5719.318
4614.2524,4697.391,5099.4873,5260.277,5341.4976,5220.9097
10664.385,11499.485,11553.537,11928.49,11821.716,11028.108
9231.77,8888.02,9118.053,9034.059,9289.75,9062.814
3716.4695,3726.9534,3727.2644,3733.5603,3728.5835,3708.0098
1642.1187,1581.4952,1681.3802,1824.3973,1828.9155,1717.5775
2453.2754,2349.5134,2383.6375,2453.8584,2469.594,2381.3855
9835.281,9328.661,9418.559,9286.602,9344.3955,8535.639
10608.459,10682.799,11159.267,11035.252,10986.355,10577.442
927.7333,1039.1664,832.25824,956.27545,1172.053,1042.6149
5976.4453,6135.636,5555.0444,6359.679,6149.7896,6117.46
8154.75,8228.619,8323.534,8646.5205,8597.243,8385.898
2227.9365,2350.6353,2193.825,2225.856,2453.001,2181.3955
8186.5093,8246.895,8194.235,8227.758,8263.062,8227.591
6602.2275,6621.976,6659.9277,6587.065,6620.6416,6683.219
6585.6196,6616.176,6615.4688,6621.003,6665.8613,6604.217
7213.843,7128.409,7192.8296,7185.028,7159.318,7092.8755
6408.7,6391.2627,6400.718,6374.1895,6385.334,6387.037
8758.81,8711.561,8764.937,8761.263,8792.374,8760.193
8002.1167,8012.1255,8024.4126,7936.146,7868.6006,7987.324
8737.245,8754.584,8843.557,8989.421,9001.995,8961.287
1703.3502,1766.0344,1787.2067,1784.0156,1794.2493,1649.3385
8810.262,8848.678,8798.436,8858.218,8869.861,8812.253
3445.993,3272.181,3580.672,3470.036,3376.8076,3182.2126
1680.0829,1627.633,1696.6732,1699.5116,1633.3724,1596.5719
2043.4099,2145.625,2182.1082,2011.7164,2017.373,2178.8916
2028.066,2046.88,1975.8728,1898.345,1912.8127,2041.6378
3342.0764,3433.6824,3490.065,3510.9465,3649.347,3492.003
1372.7333,1581.0021,1724.9062,1490.5664,1480.9657,1789.7177
2553.254,2583.339,2612.481,2581.1702,2547.2385,2543.643
2060.4211,2063.7273,2088.265,2096.6646,2118.249,2123.3857
2897.2244,2971.6245,2970.6711,2934.6628,2959.3445,3007.1536
1379.8555,1363.2714,1360.8193,1336.0582,1369.2771,1384.7314
1851.3326,1823.4521,1838.1613,1832.3755,1849.851,1838.5171
2117.665,2161.0269,2189.1648,2159.182,2208.2998,2178.5625
1640.365,1668.8348,1669.1327,1667.1709,1642.3528,1621.8555
2279.0938,2306.1543,2257.987,2267.068,2311.3618,2297.9705
2246.3672,2437.571,2548.1316,2544.7122,2312.5254,2248.2969
2000.8508,1964.1094,1987.222,1946.0225,1971.0111,2010.7114
2541.3887,2550.4146,2561.5554,2559.6975,2546.5647,2543.8296
1743.4431,1626.3983,1625.7439,1567.8196,1537.3976,1644.0018
4028.926,3725.6926,4140.9067,4172.5884,3873.7256,3535.3477
2230.5537,2052.957,2024.5383,1937.9794,1960.2965,1959.1221
2281.0635,2239.7185,2404.2239,2409.3767,2357.0576,2297.9263
2175.6956,2106.2996,2156.4924,2192.7947,2070.4202,2062.1304
8045.7056,7877.5645,8053.6167,7896.0845,8020.2666,7873.8535
4680.509,4850.8545,5006.093,4668.0347,4914.8325,5145.2065
7211.3745,7227.032,7321.0317,7287.804,7395.6123,7281.144
9236.923,9206.992,9197.152,9165.117,9162.885,9207.621
3748.495,3746.718,3627.9963,3237.805,3605.4253,3962.4973
6825.8687,6845.092,6816.4736,6842.8354,6874.176,6844.35
8242.927,8316.801,8277.062,8341.951,8312.9375,8270.393
7291.2056,7284.465,7285.3833,7282.58,7301.422,7304.0815
5369.086,4837.142,5584.588,6220.2393,6814.183,6143.822
11042.658,11387.672,12187.097,12575.399,12702.777,12351.439
8624.238,8944.217,9919.641,10191.605,9925.647,9522.9
3387.1504,3330.2925,3657.1108,3663.6218,3856.3787,3652.122
3323.729,3329.7488,3566.3083,3710.603,3739.379,3614.6777
11434.505,11149.206,11164.783,11172.924,11292.926,11086.338
10439.933,10509.779,11485.911,11991.783,12064.555,11638.34
6026.033,6088.8384,6569.633,6875.4214,6700.59,6530.22
4078.6326,3973.8132,4207.8467,4268.776,4448.611,4366.4097
4524.2593,4351.216,4310.4634,4296.3374,4360.7056,4385.202
4459.744,4367.7134,4773.414,5149.0913,5167.3643,4827.554
5175.13,5134.8047,5658.841,5859.878,5897.2305,5641.9272
13302.414,13348.529,14964.975,15833.693,15887.221,15161.476
7084.033,6263.45,6128.9395,5930.4526,6169.558,6268.0947
2278.0466,2326.7932,2586.2559,2692.801,2715.7695,2608.1653
6703.312,6553.266,6887.2173,7088.936,7181.8413,6985.719
2913.2273,2952.345,3219.3008,3338.2034,3363.5176,3245.0354
8831.12,8416.479,9214.356,9586.942,9645.002,9011.965
1947.2809,1932.1772,2161.3357,2244.4714,2213.3206,2169.1118
6705.8657,6401.9214,6590.5894,6804.763,6685.699,6294.8384
10307.703,10253.1455,11243.417,11750.131,11786.422,10785.629
3448.5686,3492.3958,3629.8667,3626.8713,3662.7751,3605.4312
12344.483,11783.466,12998.921,13069.79,13655.637,12848.745
3337.9893,3372.3655,3614.815,3742.9844,3763.42,3649.0024
3162.0496,3109.5244,3408.3975,3413.314,3595.4822,3405.0117
3320.0652,3324.5322,3557.2593,3699.438,3731.4458,3606.9062
5037.4375,5066.0205,5587.8115,5959.299,5826.5737,5498.0625
3061.3098,3025.0413,3192.0554,3308.105,3320.252,3187.667
8760.167,8563.68,8549.19,8488.652,8540.832,8516.637
11215.732,11127.075,11684.727,11991.114,11891.485,11523.41
3103.8823,3191.1775,3439.7583,3580.0547,3582.0435,3491.4968
7165.036,6810.4434,7189.736,7299.522,7421.086,7088.0957
9606.723,9310.059,10440.074,11067.953,11008.285,10274.335
15273.075,14833.434,16893.168,18380.496,18059.656,16148.78
13858.04,13695.279,14851.369,15298.673,15487.33,14858.621
3379.4011,3401.3694,3678.0647,3892.122,3873.9526,3740.6128
8833.268,9154.7705,9816.629,10113.467,10206.781,9915.753
6558.5913,6625.7876,7147.0728,7458.4316,7486.2803,7169.158
3182.9805,3082.6318,3273.7341,3243.0513,3407.8828,3276.5361
2284.7437,2278.84,2444.267,2360.9683,2350.4116,2296.7095
18107.9,18036.316,18829.8,19022.828,19037.84,18728.594
3267.6035,3232.726,3414.0864,3481.6372,3538.675,3483.0518
3430.7085,3450.7224,3486.2996,3483.2795,3421.3743,3382.0137
1155.7762,1170.6722,1155.5992,1163.7307,1170.0161,1152.7017
3963.1948,3803.6667,3974.4146,3968.1868,4110.9,3985.7336
1494.3085,1421.7163,1527.8186,1610.7506,1596.003,1457.7594
1904.0433,1889.0039,1944.6223,1972.6978,1957.802,1959.3707
3910.8755,3777.1084,4052.4062,4377.38,4309.9033,4076.7915
8927.419,9149.502,9519.122,9645.559,9764.623,9635.766
2251.5923,2163.0688,2269.0327,2325.1792,2402.845,2331.3022
11728.658,11815.823,12430.778,12716.539,12751.15,12508.934
2023.6796,2031.9792,2082.0332,2101.9414,2112.921,2093.3127
1320.7562,1316.967,1321.5278,1295.9453,1300.4574,1318.629
2049.3928,2043.8795,2062.3867,2067.752,2077.2798,2068.197
4593.601,4593.334,4641.634,4655.6235,4670.885,4649.96
2208.1301,2204.5276,2206.5042,2195.0964,2195.8716,2208.0288
10030.328,10051.297,10308.212,10404.966,10469.272,10372.355
7093.1675,6793.7,5800.731,6015.518,5475.093,5191.2705
3780.3088,3560.6108,3743.1978,3645.4666,3703.7095,3800.8477
5488.7373,5265.685,5135.092,5054.6514,5208.607,5297.3735
10813.323,10424.091,11577.933,11112.3,10722.164,10635.304
8430.433,8013.277,8717.4795,8510.367,8315.966,8260.159
11710.2705,11174.075,12561.685,12065.932,11727.077,11415.992
9628.32,9203.864,9623.61,9516.336,9310.243,9384.977
3140.005,2979.6443,3282.3372,3230.4143,3155.399,3070.6924
5450.924,5095.572,5198.274,5035.132,5075.5103,5215.918
6780.527,6686.706,7241.8096,7088.9473,6863.7197,6869.595
5257.66,4917.0376,5688.443,5468.0186,5663.58,5190.563
5639.2886,5814.0317,5832.072,5944.821,6077.2744,5603.793
7723.1475,7278.418,7426.134,7223.268,7182.926,7347.0283
5141.0435,5101.737,5052.6816,4878.4453,4788.2773,5379.7397
10589.062,10234.411,11455.358,10918.979,10473.846,10400.014
3978.1172,3644.292,4192.284,4073.7273,4374.7637,4235.4326
4512.836,4218.4233,4187.741,4140.564,4192.578,4241.357
3425.4102,3554.869,3614.2566,3683.9058,3648.9314,3574.1907
8469.102,8050.4194,8757.52,8552.895,8354.835,8299.928
6491.4033,6354.6934,7157.916,6857.463,6532.896,6633.6997
2918.604,2834.0635,2901.9275,2901.8762,2871.5098,2869.8088
4635.329,4303.407,4370.405,4276.3877,4255.7847,4267.637
5266.656,4923.823,5689.056,5481.743,5672.6836,5200.459
6192.8853,6862.675,7809.0923,8183.619,9466.152,8959.203
3004.816,3011.8638,3029.5046,2996.7168,2998.2717,3022.243
7335.1777,7205.923,7133.3096,7145.3916,7122.0913,7266.1157
5023.9067,4782.04,4713.2803,4678.7334,4842.3887,4816.2163
3120.1824,3028.5195,3198.0356,3201.5703,3148.4924,3066.1123
9083.538,9355.869,8183.5986,8960.68,8185.923,7627.084
1424.0162,1387.8817,1549.4268,1470.5591,1405.543,1401.2906
8251.944,8434.439,9391.84,9607.912,9509.904,9208.184
11294.156,11155.181,11544.057,11793.057,11603.792,11363.496
1366.0048,1331.6552,1393.6368,1367.2043,1309.026,1342.265
7545.0537,6484.0205,6369.8433,6234.7827,6635.8457,7207.2847
7435.845,7766.2656,7824.5815,8036.3003,8154.477,7392.0264
9957.447,9008.73,10847.73,10543.084,10155.486,9388.835
1088.214,1043.5237,1223.6699,1148.91,1092.0391,1070.4165
9628.571,9350.764,10362.484,9887.05,9585.3545,9567.555
5131.954,4838.5576,5344.217,5308.702,5683.8564,5570.4155
3833.6409,3775.9973,3883.0615,3971.9688,3824.1655,4167.8896
5502.5884,5498.778,5676.1,5759.3535,5872.564,5893.9775
1123.0865,1084.0936,1195.3593,1141.9917,1110.2594,1104.3778
4735.2534,4412.8936,4519.7505,4493.3384,4347.5435,4236.8296
6418.9824,6522.1494,6454.5825,6385.791,6456.183,6638.7393
9575.096,9254.6045,10188.936,9760.672,9451.835,9429.666
7570.9766,7296.542,7787.2944,7806.928,7850.922,7647.1953
6134.938,5980.4116,6261.3384,6270.6406,5792.4746,5452.5117
7388.91,7142.2397,7329.6025,7895.542,7940.3193,7449.0264
3757.6,3674.4795,3706.8606,3636.6523,3609.0688,3691.4758
3037.0408,2925.109,3028.032,3029.6372,2968.1914,3036.1794
3937.7722,3936.8047,4387.718,4689.951,4796.5166,4570.8613
7049.843,6994.017,8211.163,8772.422,8829.338,8362.947
2603.0142,2588.0144,2631.086,2645.111,2641.1868,2634.2817
4028.4888,3945.2708,3918.4753,3890.3596,3954.3892,3926.7932
19331.3,19570.906,21020.191,21690.207,21848.422,21184.432
14037.576,13272.473,13792.714,13657.783,14250.104,13998.145
8429.664,7748.16,7909.0835,7832.6494,7979.4956,8425.192
9287.475,9589.251,10521.73,11024.493,11039.976,10684.124
5761.7676,5524.8994,5653.9414,5664.1094,5817.0063,5802.159
17210.684,17384.25,19399.938,20400.977,20138.686,19001.756
4154.389,4083.3162,4436.3486,4550.423,4737.3613,4510.597
3325.768,3478.37,3842.61,4001.465,4031.8691,3878.1602
12339.057,12510.984,13659.67,14278.252,14390.42,13885.635
11598.613,11769.812,12960.308,13520.006,13630.525,12989.496
10124.394,10062.364,10049.656,10048.257,10052.103,10015.827
9552.008,9513.665,9612.569,9653.358,9712.263,9689.339
10358.022,10000.285,10200.444,10288.132,10498.498,10206.518
8693.724,8732.938,8404.963,8608.602,8760.249,8968.306
4289.5186,4297.2275,4386.986,4395.6475,4470.378,4562.305
7070.4707,7008.1533,7153.8604,7245.511,7275.507,7204.5664
9898.1875,10105.546,10869.29,11416.884,11173.728,10889.45
3615.5308,3618.6067,3775.5115,3822.4932,3853.7192,3791.8044
1992.8066,1978.9879,2022.1882,1987.3992,1944.0576,1952.7078
7255.74,6982.6807,6920.5967,6890.1963,7064.688,7057.4307
3231.7512,3213.6907,3407.301,3498.9521,3546.4731,3475.0017
4141.3057,4050.0996,4076.0737,4095.4968,4128.019,4067.0256
1153.0785,1168.3748,1153.6793,1161.9108,1168.299,1150.6694
3066.9814,3012.454,3000.901,3020.559,3032.2556,3029.8174
2233.0815,2203.0112,2220.3225,2231.1458,2219.857,2200.178
11951.935,11846.275,12243.598,12482.216,12738.584,12495.453
7451.6753,7511.4146,7586.951,7466.8545,7476.8633,7417.812
2579.0405,2605.6401,2795.1797,2895.5527,2838.4524,2776.0422
1942.6875,1891.6154,1903.8223,1892.4832,1909.7059,1895.4458
10030.093,9766.898,10180.342,10456.194,10528.591,10167.264
4088.052,4007.5806,4182.095,4221.08,4214.302,4158.5645
9431.487,9212.749,9450.49,9580.785,9725.865,9458.631
13395.461,13406.051,14591.67,15247.77,15386.098,14887.248
7041.2734,6940.7783,7186.755,7446.3984,7737.7295,7502.21
1683.4045,1681.3391,1789.9417,1829.125,1846.5631,1783.1823
2283.7283,2311.1724,2503.403,2578.678,2600.6338,2528.2905
8642.499,8565.39,8552.072,8506.489,8608.321,8650.8
4912.2544,4437.5005,4705.5254,4853.635,5244.8857,5111.5625
4135.206,4462.5435,4327.0356,4189.4863,4190.0737,4264.0586
1939.1643,1930.612,2055.6445,2112.8608,2118.3816,2045.708
1034.3611,1016.8812,1056.6967,1028.9756,1067.3501,1076.1171
2569.5479,2492.5542,2513.4333,2500.918,2547.2979,2511.3396
2215.3997,2230.55,2637.6533,2751.1257,2649.165,2477.515
5818.996,5489.078,5623.985,5512.132,5524.9697,5510.571
4659.3213,4563.964,5323.0967,5583.3916,5422.42,5046.0513
8468.453,8353.089,8780.426,8973.711,9143.405,9000.709
8587.031,8791.663,9472.473,9515.209,9332.848,9045.875
3614.7212,3618.3896,3774.724,3821.879,3852.1465,3790.3599
11123.072,10861.585,11753.201,12299.521,12556.814,12052.294
4223.293,4353.375,4896.6367,5156.536,5192.412,4957.8276
3107.5605,3090.647,3175.5522,3202.2322,3217.4028,3178.1953
8578.226,7978.6895,8530.407,8338.434,9055.98,7790.325
4041.8125,4069.7314,4291.532,4340.3755,4316.9736,4207.489
1093.9294,1103.7178,1137.7522,1127.3406,1092.9501,1111.5972
10033.347,9772.115,10190.817,10465.687,10539.8,10178.425
7700.9346,7378.1396,7292.157,7540.293,7722.915,7860.4795
6321.2573,6088.7305,6286.56,6318.76,6213.8657,6010.495
8576.2,8327.603,8379.024,8523.597,8633.268,8751.895
8225.781,8224.851,8270.823,8243.028,8262.492,8408.889
1099.1483,1049.7836,1099.8174,1103.8276,1148.0885,1104.0996
4551.1562,4592.9805,4514.8433,4530.2783,4542.9595,4617.0063
1768.9458,1725.0763,1808.637,1771.6489,1819.9639,1771.1465
7638.4673,7709.141,7646.871,7738.467,7844.2866,7613.945
3232.4053,3193.307,3325.7732,3354.176,3451.8398,3404.2295
2490.393,2494.015,2495.5325,2520.3118,2508.4165,2506.7856
3727.5972,3278.6606,3697.3906,3882.6975,3754.5327,3217.0884
3986.3706,3814.426,3979.6038,4149.748,4088.2197,3799.8293
4803.793,4814.989,4785.0957,4745.585,4812.446,4831.824
1399.9983,1425.6276,1430.1458,1449.9207,1434.7898,1368.879
1956.2788,1970.7428,2065.005,1999.0912,1875.0565,1850.8486
1766.3724,1720.8237,1802.5187,1766.6779,1812.3914,1760.762
2107.4075,2072.9482,2172.9163,1991.436,2067.6345,2081.1748
1919.6858,1914.1746,2016.7987,1932.6758,1934.3195,1805.5808
8308.946,7699.8027,8528.004,8290.7705,8009.6367,7546.209
2769.3926,2823.9565,2758.4783,2767.7192,2774.943,2765.9158
3249.0134,3189.5625,3267.594,3381.2324,3290.2349,3354.4888
4039.805,4005.2314,4106.8584,4163.83,4179.7773,4146.464
8679.831,8347.395,8253.428,8216.847,8421.73,8425.06
4898.3174,4806.9453,4814.1055,4842.413,4865.4126,4804.9604
1613.6078,1516.5933,1521.5078,1501.3876,1545.1654,1554.1852
1580.5419,1592.6006,1598.0063,1601.8829,1613.381,1594.2482
1396.0854,1408.7075,1446.9661,1432.6492,1396.271,1415.6372
1104.6173,1086.8684,1124.7529,1136.2072,1113.8674,1108.4775
5931.0645,5700.211,5908.694,6122.085,6315.4277,6187.486
3745.0527,3544.1458,3890.2544,3998.469,3851.881,3639.1528
9895.778,10048.64,10660.463,11018.954,11045.299,10846.6455
6221.257,6133.6255,6094.423,6080.792,6187.3345,6149.3647
11898.116,11595.984,12032.991,12347.872,12401.615,12002.665
6287.4546,6262.7563,6576.3413,6655.539,6721.9185,6623.6304
4250.1646,4224.1606,4218.971,4195.442,4240.774,4254.1934
7413.289,7202.9365,7317.4775,7342.8633,7525.432,7764.245
8693.107,8644.846,9446.61,9771.919,9687.121,9221.221
1043.8661,1036.4814,1035.2245,1029.7078,1043.9343,1047.483
7855.5137,7874.548,8204.637,8404.28,8417.863,8214.947
5902.2256,6026.625,6347.708,6443.263,6317.102,6231.746
4097.8003,4146.15,4323.949,4383.8994,4420.1626,4372.4785
4223.5376,4191.5283,4361.137,4559.2686,4459.954,4456.119
1363.8367,1272.501,1247.5151,1202.32,1188.5488,1293.1344
2326.3057,2348.2878,2439.9812,2406.9697,2342.794,2380.8801
2944.9514,2910.1953,2867.7344,2866.68,2872.5654,2859.5479
5192.5713,5136.5576,5504.406,5676.794,5780.812,5462.6714
11828.569,11569.2,11763.924,11829.538,11676.993,11508.078
2048.6653,2060.662,2068.8174,2067.1985,2083.042,2101.8933
5016.4956,4951.843,4984.758,4949.808,5001.5767,5094.566
2349.8962,2336.2358,2371.5127,2368.8794,2348.5308,2316.9932
2159.89,2156.4033,2197.5686,2212.4626,2167.142,2179.1023
3530.1772,3486.4863,3521.363,3495.1475,3485.53,3464.2446
1494.4181,1400.103,1371.5093,1322.2854,1307.2787,1420.817
1127.3954,1103.8357,1116.7123,1122.364,1116.3843,1113.6744
1530.0881,1586.2329,1567.974,1504.6201,1536.4563,1618.2908
11193.892,10914.247,11174.697,11207.469,11005.266,10757.947
1867.2285,1837.6901,1922.2449,1958.5012,1996.6761,1969.2589
2805.906,2791.9055,2848.253,2795.9429,2941.1323,2997.3208
1542.7181,1531.2847,1546.3573,1545.7195,1552.4811,1544.872
5929.9,5850.755,5989.916,6101.1865,6088.7354,5943.7236
1101.7203,1095.1493,1090.386,1089.5225,1112.9716,1103.0159
7940.3623,7905.3105,7888.6265,7860.4077,7977.2046,8015.3184
5410.77,5376.4917,5638.004,5722.0,5768.734,5598.9756
4299.848,4185.31,4298.7476,4298.602,4378.254,4310.241
1519.8279,1500.4452,1550.1279,1564.6028,1584.7174,1556.2917
1334.096,1336.189,1352.7443,1359.093,1362.7385,1356.449
2665.8323,2664.6997,2738.9917,2762.9226,2787.6975,2757.7598
2294.5757,2319.8484,2449.026,2501.7427,2523.9312,2473.9622
20135.238,21174.234,23337.047,23888.535,23733.025,23203.445
12087.084,13059.435,14306.624,14908.316,15053.704,14391.384
19004.797,18988.137,20446.102,20754.072,21286.332,20552.79
2536.7126,2570.526,2616.6194,2493.7437,2509.7402,2428.0347
3595.2214,3742.212,3956.5928,4055.0017,4029.5244,4052.1353
8729.419,9025.176,9850.797,10141.935,10169.907,9926.0625
6115.761,5931.1865,6625.968,6834.092,7144.6426,6625.8535
6211.63,5953.0815,5607.77,5584.398,5843.785,6054.9546
2442.293,2437.2358,2592.1675,2613.3184,2662.894,2580.2668
3847.7068,3854.5435,4064.0674,4207.8716,4335.927,4195.292
1687.8245,1525.5916,1562.512,1562.0587,1564.85,1397.6779
10608.551,10832.998,11592.132,11835.87,11753.823,11430.863
4598.937,4763.6836,5243.477,5398.584,5427.1147,5215.661
3314.2454,3424.404,3773.8667,3935.3745,3985.5757,3817.3516
2638.653,2623.7446,2956.554,3093.7178,3090.1929,2899.5564
15187.664,16340.186,18287.914,19314.77,19469.086,18280.22
19411.666,19177.59,20155.707,20431.963,21021.463,20359.63
4358.5938,4423.07,4853.0576,5016.374,4974.2334,4753.6875
5106.096,5135.057,5553.5293,5635.7007,5675.8877,5465.216
9850.363,9848.077,10508.729,10574.133,10982.265,10676.193
9037.832,8762.559,10058.497,10601.002,10901.842,9616.535
9501.719,9202.674,9450.054,9583.81,9455.898,9090.934
2141.92,2079.7202,2210.524,2308.5293,2382.9067,2300.9216
6305.1123,6313.25,7347.8706,8016.101,7957.2026,7245.85
8740.3125,8840.856,9310.455,9364.425,9547.883,9316.584
3691.1052,3773.0981,4279.1973,4503.0615,4552.821,4260.503
9961.179,10453.162,11372.154,11621.035,11736.715,11430.207
3770.8694,3961.648,4127.952,4166.2944,4167.1025,4270.149
11369.37,10641.353,11835.967,12108.381,13069.461,11804.3125
2308.4292,2391.911,2589.0464,2819.5293,2785.7295,2630.981
15294.978,15129.604,15614.791,15753.325,15984.344,15701.81
1069.7173,676.2832,1192.9592,330.12085,828.4053,742.6892
2267.4443,2395.7615,2692.5518,2766.6387,2797.8208,2694.897
9388.556,9495.834,10197.672,10383.253,10541.037,10265.056
3012.04,3127.8662,3406.194,3522.1323,3488.0305,3379.9116
16755.213,16674.117,18305.0,19168.057,19538.414,18801.541
4669.636,4694.3784,4942.4736,4985.7563,5051.41,4961.634
11083.866,11189.426,12296.465,12466.004,12887.937,12438.967
5276.49,5402.7305,5905.6777,5946.7725,5949.7495,5796.175
3076.1995,3107.3389,3413.444,3617.8333,3648.0356,3460.5977
2416.6577,2376.878,2452.19,2480.4658,2534.4612,2488.8926
1813.3229,1726.0605,1841.0989,1937.3674,1916.8286,1810.865
12056.919,11691.281,12778.911,12802.172,13542.486,12902.49
12038.721,12165.52,13144.65,13469.783,13594.957,13233.809
13849.221,15052.861,16940.174,18033.254,17939.568,17356.729
4613.594,4785.8022,5296.9434,5483.3867,5515.5107,5268.0337
4541.4326,4660.304,5187.3994,5506.584,5592.75,5181.881
550.0901,374.54932,787.8823,-92.88013,198.00073,573.60815
4339.1016,4470.2637,4822.0864,4913.834,4881.188,4767.643
10931.752,11057.14,12198.195,12397.163,12788.826,12333.877
6048.0996,6077.5483,6642.9272,6629.198,5996.0254,5960.2964
2290.2842,2262.7036,2343.4497,2371.0637,2424.7861,2383.5498
1823.5511,1804.9854,1885.2449,1880.7882,1916.2897,1882.7743
6253.8545,6315.381,7362.824,8005.953,7910.036,7245.1934
9823.953,10368.957,11366.804,11580.291,11683.615,11396.502
2332.7964,2292.5464,2520.4219,2604.7212,2642.7227,2480.3367
5982.6514,6286.862,5793.99,6216.5312,6398.7534,6229.9434
