V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
1002.6442,988.9796,987.1746,989.0331,962.3028,1047.896,975.76794,979.6906,968.2647,960.87177,956.0305,967.08716,985.4859
8147.1963,8141.9087,8132.182,8138.706,8126.3936,8125.207,8146.0713,8132.68,8128.3325,8120.5894,8101.0293,8112.36,8118.664
2141.091,2135.981,2137.8206,2133.3674,2126.2063,2124.484,2125.7275,2123.579,2122.3142,2119.723,2116.6895,2121.9978,2122.153
22676.125,22765.762,22881.057,22863.107,22874.84,22899.492,23087.844,22951.197,23016.318,23000.41,23118.316,22964.113,23026.17
13723.571,13700.758,13677.792,13662.038,13611.084,13630.831,13620.1,13614.46,13593.385,13611.6,13586.203,13627.867,13629.134
11968.615,11949.397,11928.219,11919.343,11869.658,11891.172,11885.581,11886.191,11867.099,11884.602,11865.29,11898.07,11903.126
6165.862,6160.549,6149.6636,6109.5273,6088.6924,6125.7256,6159.4546,6109.583,6131.253,6143.888,6168.991,6134.142,6142.6514
6354.098,6417.39,6399.8086,6430.1455,6357.7925,6476.63,6484.3325,6386.1436,6353.3447,6393.717,6289.9487,6254.3833,6290.136
6986.62,6985.0894,6985.9023,6962.3125,6942.482,6953.1543,6961.5464,6941.8457,6926.464,6934.5166,6932.919,6960.9814,6956.9995
373.41373,380.1731,382.26373,375.95923,381.95776,379.16797,382.44672,374.95398,373.39706,378.9613,382.30676,383.66794,377.91217
7740.4453,7756.9805,7749.913,7667.24,7559.5513,7622.1978,7665.7285,7710.101,7783.395,7829.693,7829.6104,7842.9146,7693.8276
8106.071,8141.86,8121.5645,8036.103,7952.6973,8011.7637,8040.1455,8076.31,8134.6587,8195.712,8213.175,8223.451,8071.1743
10916.066,11118.347,11203.114,11507.633,11306.906,11326.025,11291.181,11345.424,11326.187,11390.813,11254.362,11431.552,11371.899
5397.2173,5419.013,5443.0923,5438.2935,5416.183,5437.927,5477.408,5447.979,5420.888,5435.5176,5420.251,5407.7104,5402.7334
11258.725,11199.581,11227.432,11211.659,11163.901,11139.266,11153.383,11135.153,11133.682,11097.341,11083.6455,11112.185,11118.179
981.7752,982.325,965.38104,951.174,964.3317,985.6376,993.7402,976.1291,986.68744,986.6309,972.12537,956.66876,971.8121
8543.723,8460.822,8258.198,8212.379,7991.211,8091.5566,8082.5,7657.1543,7847.101,7786.8677,7597.76,7460.5957,7484.156
6641.716,6627.7744,6616.7095,6622.2695,6587.1875,6598.3926,6612.264,6618.7764,6600.828,6612.5913,6611.5366,6619.718,6632.0327
136.08432,134.60806,129.43756,120.50155,120.24148,126.01881,131.03362,126.428986,119.674515,118.29338,123.22526,127.460236,127.384186
231.30203,230.13857,226.56163,217.78488,218.20221,223.46031,229.39554,224.0086,215.00623,216.78224,225.2572,226.35675,221.25603
4340.8994,4308.7954,4321.0713,4348.8726,4288.3784,4558.241,4398.4673,4422.897,4378.011,4372.9487,4389.837,4438.6123,4504.9653
8017.0547,8031.728,8020.7876,8057.1074,8041.796,8018.039,8022.3027,8075.742,8078.164,8058.702,8025.4434,8034.686,8058.406
6202.628,6185.1045,6180.8823,6178.542,6137.89,6142.323,6145.741,6145.3765,6121.9556,6131.5625,6125.7744,6143.854,6148.2837
8410.555,8422.138,8489.607,8453.031,8386.541,8408.537,8518.16,8477.984,8370.883,8365.148,8394.782,8477.128,8431.569
2891.9014,2895.4495,2912.0396,2907.864,2874.806,2867.2117,2927.5696,2976.1995,2940.6963,2887.781,2879.8044,2894.314,2918.7744
8544.336,8379.569,8374.497,8337.087,8080.3984,8884.104,8134.2793,8144.808,8058.268,7967.1562,7956.525,8049.1304,8258.575
4581.735,4589.3887,4583.881,4596.856,4587.855,4598.4707,4632.339,4601.8867,4602.937,4589.6855,4573.0767,4569.6333,4579.517
5439.5674,5431.3516,5417.4478,5432.535,5419.9194,5413.0527,5419.9844,5427.9307,5414.453,5404.038,5383.0605,5400.007,5404.926
1420.1925,1415.2196,1417.1279,1415.4928,1412.1611,1410.918,1411.8329,1411.884,1412.6788,1409.9023,1409.0696,1411.5182,1412.4443
16648.484,16767.932,16921.352,16903.318,16937.553,16982.617,17226.086,17060.607,17149.979,17124.506,17310.47,17078.057,17156.45
9145.171,9130.292,9116.776,9121.416,9084.424,9102.151,9104.52,9109.701,9098.582,9109.665,9094.184,9113.569,9118.322
7932.2173,7923.41,7914.258,7921.0244,7884.158,7898.4263,7907.345,7914.491,7902.3325,7912.459,7900.2793,7915.3364,7921.1387
12061.174,12093.901,12138.672,12092.673,12066.395,12098.154,12211.704,12091.316,12111.952,12078.54,12091.838,12061.338,12112.128
4489.6934,4525.058,4556.183,4545.645,4531.255,4574.218,4606.8516,4550.1885,4557.251,4566.7334,4650.9424,4593.6475,4606.6167
3763.426,3764.2148,3765.1316,3768.2053,3762.2153,3763.173,3769.2,3773.4856,3775.2532,3778.632,3770.026,3778.6765,3775.132
24308.396,24297.127,24219.762,24087.59,23923.982,24064.762,24032.344,24062.105,23944.275,24047.92,24060.035,24145.252,24117.807
3787.119,3799.7908,3832.248,3815.1006,3802.103,3838.675,3845.0764,3855.7615,3866.9941,3854.5647,3835.0537,3871.0552,3893.886
2691.94,2725.5935,2734.6248,2709.0588,2680.099,2728.6453,2728.3682,2745.9739,2738.8108,2740.641,2710.6863,2729.6035,2739.4941
3060.5154,3096.0115,3115.1538,3093.807,3070.8674,3116.149,3120.833,3135.424,3133.0684,3132.1626,3110.9585,3123.4983,3133.0334
3431.593,3354.2244,3302.6724,3350.8289,3302.0566,3257.6887,3324.7896,3357.777,3375.2634,3373.8318,3299.7476,3343.865,3354.2742
1641.322,1641.4459,1645.6573,1640.7848,1639.1987,1642.6299,1653.8466,1646.028,1639.8645,1640.7537,1640.1863,1643.8717,1638.4608
3593.3823,3611.5452,3630.703,3626.7969,3623.6772,3637.3652,3681.8113,3653.888,3658.4717,3660.2358,3674.3257,3653.6277,3659.435
6013.0195,6002.188,6007.7065,5982.127,5951.25,5949.0684,5960.484,5940.2397,5931.6787,5926.708,5914.1934,5939.534,5934.855
3631.6328,3621.8022,3618.9702,3611.5806,3592.082,3593.3037,3591.7634,3580.369,3575.473,3575.3645,3568.7976,3580.112,3581.408
3619.9187,3736.5332,3778.5986,3799.736,3849.0754,3911.1013,3868.833,3837.1882,3916.3486,3984.65,3840.109,3920.118,3808.099
2813.214,2811.2615,2803.5269,2789.696,2799.6309,2816.1582,2814.6392,2780.4653,2795.415,2811.3428,2814.865,2795.3135,2804.4126
3225.3972,3215.4502,3212.832,3206.3267,3187.8494,3188.8823,3187.644,3178.1467,3173.0017,3173.1743,3167.2883,3178.341,3179.0408
2484.0083,2486.6077,2485.511,2478.666,2460.7646,2486.4854,2494.8867,2505.3738,2471.3772,2483.3777,2481.2717,2509.4353,2474.3997
6387.1045,6388.3047,6361.438,6318.2417,6312.082,6338.991,6405.5483,6364.6216,6397.3564,6464.543,6473.7275,6437.0093,6435.059
1506.8245,1526.2346,1507.4902,1511.0317,1499.7812,1530.6824,1525.9537,1552.1111,1543.2057,1542.7076,1514.2385,1552.1466,1538.6029
2711.113,2705.6826,2701.7146,2697.1091,2688.4155,2690.4348,2689.5833,2688.963,2683.954,2686.1638,2679.982,2688.2925,2683.6675
7208.2183,7198.199,7205.9077,7179.2974,7146.3486,7145.6797,7158.4946,7135.3125,7125.4517,7118.85,7104.7964,7130.878,7127.5605
8800.501,8814.999,8817.79,8828.621,8807.9375,8821.739,8808.761,8818.025,8828.865,8848.847,8832.791,8839.501,8839.138
1346.8734,1338.343,1338.4675,1334.0919,1340.7312,1344.7142,1359.9113,1346.5449,1358.8477,1347.5884,1355.311,1363.4373,1362.2075
6086.5767,6093.048,6093.7666,6099.901,6082.931,6128.6265,6092.528,6100.068,6105.37,6108.6416,6105.4834,6117.587,6119.9775
4581.7285,4575.4604,4573.447,4563.3223,4543.789,4545.81,4541.6406,4527.4546,4522.2837,4523.0547,4513.4263,4524.8735,4528.899
4040.2134,4032.8013,4029.5962,4020.2834,4002.2798,4005.4885,4000.775,3990.5325,3984.85,3986.6501,3978.866,3990.8762,3993.1821
1740.9862,1746.2128,1742.779,1747.3953,1741.4573,1786.409,1776.7461,1767.7855,1775.345,1780.656,1773.3947,1763.5371,1770.2257
907.8616,887.05334,879.2147,873.3962,840.888,958.63904,845.80347,852.3201,836.30273,814.8452,801.77466,821.9033,850.8442
2260.667,2246.2822,2238.7654,2267.9324,2259.683,2432.514,2303.881,2322.021,2318.6743,2289.5898,2293.1729,2338.355,2355.3574
2043.0127,2069.6992,2104.6174,2120.8691,2081.2935,2090.859,2132.1152,2114.7812,2108.3828,2108.1829,2103.7488,2120.0889,2083.456
441.75824,440.19446,443.0052,446.7753,435.8917,477.01413,447.0451,448.97177,436.49063,427.862,427.37253,435.25534,442.67776
6606.0303,6574.0303,6480.3755,6481.44,6344.4146,7067.423,6457.896,6474.008,6560.505,6462.935,6503.485,6592.3374,6760.209
1202.7876,1227.549,1229.9099,1254.5746,1259.1306,1327.5758,1290.8254,1277.8986,1284.2998,1287.622,1286.5549,1295.2341,1301.9406
5877.6675,5879.11,5911.619,5946.168,5914.5894,5926.573,5984.7188,5949.737,5936.1113,5933.3374,5872.207,5940.7744,5853.1626
479.52335,452.9983,438.23398,433.46173,405.40997,521.9343,404.4948,414.64285,414.341,383.19345,351.1806,378.34015,416.67282
873.4557,854.1382,866.4198,828.2864,787.43994,1071.2782,850.79114,851.0979,826.228,787.29456,802.5787,781.12,865.5318
9064.66,8651.249,8351.0,8205.803,7274.6245,11006.289,7650.5293,7744.153,7247.1343,7003.427,6772.778,7200.7134,7988.439
